user_id,signup_month,month,spend,treatment
2308,10,2,462,True
2308,10,3,437,True
2308,10,4,487,True
2308,10,5,410,True
2308,10,6,411,True
2308,10,7,406,True
2308,10,8,437,True
2308,10,9,398,True
2308,10,10,402,True
2308,10,11,516,True
2308,10,12,498,True
2309,0,1,541,False
2309,0,2,447,False
2309,0,3,455,False
2309,0,4,453,False
2309,0,5,408,False
2309,0,6,448,False
2309,0,7,484,False
2309,0,8,475,False
2309,0,9,401,False
2309,0,10,443,False
2309,0,11,376,False
2309,0,12,366,False
2310,8,1,465,True
2310,8,2,483,True
2310,8,3,464,True
2310,8,4,460,True
2310,8,5,462,True
2310,8,6,467,True
2310,8,7,434,True
2310,8,8,431,True
2310,8,9,499,True
2310,8,10,505,True
2310,8,11,489,True
2310,8,12,448,True
2311,2,1,475,True
2311,2,2,518,True
2311,2,3,545,True
2311,2,4,586,True
2311,2,5,566,True
2311,2,6,539,True
2311,2,7,551,True
2311,2,8,512,True
2311,2,9,523,True
2311,2,10,508,True
2311,2,11,471,True
2311,2,12,481,True
2312,6,1,463,True
2312,6,2,460,True
2312,6,3,463,True
2312,6,4,465,True
2312,6,5,484,True
2312,6,6,423,True
2312,6,7,554,True
2312,6,8,477,True
2312,6,9,521,True
2312,6,10,511,True
2312,6,11,494,True
2312,6,12,490,True
2313,0,1,488,False
2313,0,2,497,False
2313,0,3,467,False
2313,0,4,467,False
2313,0,5,486,False
2313,0,6,431,False
2313,0,7,443,False
2313,0,8,394,False
2313,0,9,387,False
2313,0,10,386,False
2313,0,11,404,False
2313,0,12,373,False
2314,0,1,483,False
2314,0,2,481,False
2314,0,3,490,False
2314,0,4,447,False
2314,0,5,452,False
2314,0,6,414,False
2314,0,7,450,False
2314,0,8,429,False
2314,0,9,381,False
2314,0,10,387,False
2314,0,11,389,False
2314,0,12,382,False
2315,0,1,448,False
2315,0,2,474,False
2315,0,3,469,False
2315,0,4,509,False
2315,0,5,450,False
2315,0,6,492,False
2315,0,7,412,False
2315,0,8,407,False
2315,0,9,361,False
2315,0,10,396,False
2315,0,11,416,False
2315,0,12,367,False
2316,0,1,448,False
2316,0,2,464,False
2316,0,3,439,False
2316,0,4,455,False
2316,0,5,464,False
2316,0,6,459,False
2316,0,7,444,False
2316,0,8,434,False
2316,0,9,449,False
2316,0,10,385,False
2316,0,11,428,False
2316,0,12,412,False
2317,2,1,469,True
2317,2,2,439,True
2317,2,3,564,True
2317,2,4,575,True
2317,2,5,522,True
2317,2,6,559,True
2317,2,7,564,True
2317,2,8,524,True
2317,2,9,506,True
2317,2,10,490,True
2317,2,11,502,True
2317,2,12,479,True
2318,7,1,508,True
2318,7,2,478,True
2318,7,3,469,True
2318,7,4,471,True
2318,7,5,441,True
2318,7,6,424,True
2318,7,7,432,True
2318,7,8,513,True
2318,7,9,484,True
2318,7,10,510,True
2318,7,11,511,True
2318,7,12,484,True
2319,5,1,469,True
2319,5,2,497,True
2319,5,3,467,True
2319,5,4,454,True
2319,5,5,451,True
2319,5,6,559,True
2319,5,7,564,True
2319,5,8,519,True
2319,5,9,499,True
2319,5,10,493,True
2319,5,11,449,True
2319,5,12,490,True
2320,7,1,507,True
2320,7,2,492,True
2320,7,3,479,True
2320,7,4,508,True
2320,7,5,438,True
2320,7,6,443,True
2320,7,7,446,True
2320,7,8,513,True
2320,7,9,533,True
2320,7,10,500,True
2320,7,11,484,True
2320,7,12,442,True
2321,0,1,488,False
2321,0,2,484,False
2321,0,3,437,False
2321,0,4,444,False
2321,0,5,450,False
2321,0,6,420,False
2321,0,7,417,False
2321,0,8,430,False
2321,0,9,394,False
2321,0,10,413,False
2321,0,11,397,False
2321,0,12,387,False
2322,0,1,475,False
2322,0,2,454,False
2322,0,3,475,False
2322,0,4,475,False
2322,0,5,473,False
2322,0,6,438,False
2322,0,7,416,False
2322,0,8,444,False
2322,0,9,387,False
2322,0,10,435,False
2322,0,11,387,False
2322,0,12,372,False
2323,0,1,486,False
2323,0,2,478,False
2323,0,3,497,False
2323,0,4,426,False
2323,0,5,494,False
2323,0,6,403,False
2323,0,7,428,False
2323,0,8,408,False
2323,0,9,387,False
2323,0,10,397,False
2323,0,11,399,False
2323,0,12,425,False
2324,5,1,489,True
2324,5,2,467,True
2324,5,3,492,True
2324,5,4,460,True
2324,5,5,432,True
2324,5,6,561,True
2324,5,7,552,True
2324,5,8,506,True
2324,5,9,527,True
2324,5,10,505,True
2324,5,11,501,True
2324,5,12,498,True
2325,0,1,479,False
2325,0,2,473,False
2325,0,3,498,False
2325,0,4,443,False
2325,0,5,451,False
2325,0,6,415,False
2325,0,7,437,False
2325,0,8,424,False
2325,0,9,430,False
2325,0,10,426,False
2325,0,11,391,False
2325,0,12,406,False
2326,8,1,477,True
2326,8,2,509,True
2326,8,3,454,True
2326,8,4,450,True
2326,8,5,435,True
2326,8,6,464,True
2326,8,7,424,True
2326,8,8,407,True
2326,8,9,537,True
2326,8,10,529,True
2326,8,11,486,True
2326,8,12,476,True
2327,0,1,453,False
2327,0,2,473,False
2327,0,3,441,False
2327,0,4,466,False
2327,0,5,441,False
2327,0,6,441,False
2327,0,7,458,False
2327,0,8,440,False
2327,0,9,403,False
2327,0,10,428,False
2327,0,11,378,False
2327,0,12,383,False
2328,7,1,473,True
2328,7,2,475,True
2328,7,3,458,True
2328,7,4,412,True
2328,7,5,414,True
2328,7,6,450,True
2328,7,7,472,True
2328,7,8,522,True
2328,7,9,477,True
2328,7,10,455,True
2328,7,11,479,True
2328,7,12,474,True
2329,7,1,460,True
2329,7,2,472,True
2329,7,3,483,True
2329,7,4,420,True
2329,7,5,471,True
2329,7,6,449,True
2329,7,7,426,True
2329,7,8,486,True
2329,7,9,502,True
2329,7,10,509,True
2329,7,11,530,True
2329,7,12,476,True
2330,4,1,514,True
2330,4,2,459,True
2330,4,3,472,True
2330,4,4,489,True
2330,4,5,574,True
2330,4,6,543,True
2330,4,7,510,True
2330,4,8,518,True
2330,4,9,532,True
2330,4,10,496,True
2330,4,11,528,True
2330,4,12,505,True
2331,0,1,492,False
2331,0,2,489,False
2331,0,3,489,False
2331,0,4,494,False
2331,0,5,436,False
2331,0,6,424,False
2331,0,7,446,False
2331,0,8,413,False
2331,0,9,379,False
2331,0,10,431,False
2331,0,11,377,False
2331,0,12,375,False
2332,0,1,523,False
2332,0,2,527,False
2332,0,3,451,False
2332,0,4,426,False
2332,0,5,458,False
2332,0,6,437,False
2332,0,7,404,False
2332,0,8,440,False
2332,0,9,397,False
2332,0,10,367,False
2332,0,11,428,False
2332,0,12,391,False
2333,11,1,489,True
2333,11,2,490,True
2333,11,3,479,True
2333,11,4,482,True
2333,11,5,478,True
2333,11,6,438,True
2333,11,7,435,True
2333,11,8,393,True
2333,11,9,436,True
2333,11,10,360,True
2333,11,11,400,True
2333,11,12,469,True
2334,0,1,491,False
2334,0,2,459,False
2334,0,3,457,False
2334,0,4,464,False
2334,0,5,462,False
2334,0,6,453,False
2334,0,7,435,False
2334,0,8,439,False
2334,0,9,377,False
2334,0,10,363,False
2334,0,11,419,False
2334,0,12,391,False
2335,2,1,459,True
2335,2,2,477,True
2335,2,3,602,True
2335,2,4,568,True
2335,2,5,563,True
2335,2,6,517,True
2335,2,7,539,True
2335,2,8,511,True
2335,2,9,523,True
2335,2,10,511,True
2335,2,11,484,True
2335,2,12,471,True
2336,10,1,492,True
2336,10,2,505,True
2336,10,3,426,True
2336,10,4,448,True
2336,10,5,418,True
2336,10,6,445,True
2336,10,7,428,True
2336,10,8,422,True
2336,10,9,398,True
2336,10,10,398,True
2336,10,11,507,True
2336,10,12,503,True
2337,0,1,494,False
2337,0,2,499,False
2337,0,3,483,False
2337,0,4,469,False
2337,0,5,482,False
2337,0,6,464,False
2337,0,7,419,False
2337,0,8,452,False
2337,0,9,422,False
2337,0,10,387,False
2337,0,11,361,False
2337,0,12,416,False
2338,0,1,496,False
2338,0,2,487,False
2338,0,3,488,False
2338,0,4,486,False
2338,0,5,441,False
2338,0,6,450,False
2338,0,7,439,False
2338,0,8,421,False
2338,0,9,424,False
2338,0,10,350,False
2338,0,11,389,False
2338,0,12,388,False
2339,0,1,423,False
2339,0,2,462,False
2339,0,3,464,False
2339,0,4,445,False
2339,0,5,437,False
2339,0,6,422,False
2339,0,7,455,False
2339,0,8,417,False
2339,0,9,435,False
2339,0,10,364,False
2339,0,11,370,False
2339,0,12,410,False
2340,0,1,495,False
2340,0,2,462,False
2340,0,3,447,False
2340,0,4,455,False
2340,0,5,457,False
2340,0,6,431,False
2340,0,7,440,False
2340,0,8,402,False
2340,0,9,388,False
2340,0,10,379,False
2340,0,11,383,False
2340,0,12,351,False
2341,0,1,479,False
2341,0,2,475,False
2341,0,3,490,False
2341,0,4,446,False
2341,0,5,451,False
2341,0,6,492,False
2341,0,7,450,False
2341,0,8,428,False
2341,0,9,397,False
2341,0,10,382,False
2341,0,11,373,False
2341,0,12,401,False
2342,10,1,474,True
2342,10,2,513,True
2342,10,3,462,True
2342,10,4,465,True
2342,10,5,468,True
2342,10,6,419,True
2342,10,7,420,True
2342,10,8,438,True
2342,10,9,433,True
2342,10,10,385,True
2342,10,11,512,True
2342,10,12,464,True
2343,0,1,521,False
2343,0,2,490,False
2343,0,3,426,False
2343,0,4,489,False
2343,0,5,424,False
2343,0,6,431,False
2343,0,7,417,False
2343,0,8,417,False
2343,0,9,401,False
2343,0,10,375,False
2343,0,11,389,False
2343,0,12,379,False
2344,8,1,510,True
2344,8,2,475,True
2344,8,3,479,True
2344,8,4,466,True
2344,8,5,490,True
2344,8,6,387,True
2344,8,7,407,True
2344,8,8,428,True
2344,8,9,530,True
2344,8,10,472,True
2344,8,11,505,True
2344,8,12,451,True
2345,0,1,502,False
2345,0,2,468,False
2345,0,3,450,False
2345,0,4,460,False
2345,0,5,477,False
2345,0,6,436,False
2345,0,7,442,False
2345,0,8,419,False
2345,0,9,416,False
2345,0,10,436,False
2345,0,11,332,False
2345,0,12,399,False
2346,0,1,512,False
2346,0,2,481,False
2346,0,3,512,False
2346,0,4,489,False
2346,0,5,430,False
2346,0,6,436,False
2346,0,7,468,False
2346,0,8,417,False
2346,0,9,445,False
2346,0,10,428,False
2346,0,11,404,False
2346,0,12,363,False
2347,4,1,526,True
2347,4,2,512,True
2347,4,3,478,True
2347,4,4,392,True
2347,4,5,518,True
2347,4,6,502,True
2347,4,7,565,True
2347,4,8,530,True
2347,4,9,514,True
2347,4,10,505,True
2347,4,11,487,True
2347,4,12,464,True
2348,1,1,483,True
2348,1,2,569,True
2348,1,3,590,True
2348,1,4,579,True
2348,1,5,531,True
2348,1,6,541,True
2348,1,7,531,True
2348,1,8,547,True
2348,1,9,534,True
2348,1,10,480,True
2348,1,11,517,True
2348,1,12,495,True
2349,0,1,482,False
2349,0,2,465,False
2349,0,3,464,False
2349,0,4,479,False
2349,0,5,478,False
2349,0,6,444,False
2349,0,7,462,False
2349,0,8,423,False
2349,0,9,381,False
2349,0,10,403,False
2349,0,11,378,False
2349,0,12,374,False
2350,5,1,455,True
2350,5,2,486,True
2350,5,3,456,True
2350,5,4,481,True
2350,5,5,432,True
2350,5,6,546,True
2350,5,7,558,True
2350,5,8,518,True
2350,5,9,480,True
2350,5,10,500,True
2350,5,11,485,True
2350,5,12,505,True
2351,11,1,480,True
2351,11,2,426,True
2351,11,3,463,True
2351,11,4,401,True
2351,11,5,481,True
2351,11,6,408,True
2351,11,7,411,True
2351,11,8,439,True
2351,11,9,392,True
2351,11,10,369,True
2351,11,11,413,True
2351,11,12,489,True
2352,0,1,463,False
2352,0,2,461,False
2352,0,3,468,False
2352,0,4,498,False
2352,0,5,440,False
2352,0,6,400,False
2352,0,7,443,False
2352,0,8,432,False
2352,0,9,456,False
2352,0,10,418,False
2352,0,11,409,False
2352,0,12,396,False
2353,2,1,467,True
2353,2,2,495,True
2353,2,3,576,True
2353,2,4,543,True
2353,2,5,572,True
2353,2,6,522,True
2353,2,7,510,True
2353,2,8,560,True
2353,2,9,492,True
2353,2,10,495,True
2353,2,11,492,True
2353,2,12,481,True
2354,1,1,500,True
2354,1,2,577,True
2354,1,3,559,True
2354,1,4,548,True
2354,1,5,537,True
2354,1,6,534,True
2354,1,7,546,True
2354,1,8,511,True
2354,1,9,510,True
2354,1,10,471,True
2354,1,11,449,True
2354,1,12,491,True
2355,0,1,515,False
2355,0,2,504,False
2355,0,3,493,False
2355,0,4,445,False
2355,0,5,431,False
2355,0,6,449,False
2355,0,7,403,False
2355,0,8,415,False
2355,0,9,424,False
2355,0,10,401,False
2355,0,11,410,False
2355,0,12,429,False
2356,9,1,474,True
2356,9,2,455,True
2356,9,3,463,True
2356,9,4,456,True
2356,9,5,448,True
2356,9,6,462,True
2356,9,7,425,True
2356,9,8,437,True
2356,9,9,424,True
2356,9,10,473,True
2356,9,11,486,True
2356,9,12,474,True
2357,6,1,523,True
2357,6,2,456,True
2357,6,3,476,True
2357,6,4,435,True
2357,6,5,473,True
2357,6,6,411,True
2357,6,7,529,True
2357,6,8,517,True
2357,6,9,526,True
2357,6,10,487,True
2357,6,11,504,True
2357,6,12,451,True
2358,7,1,458,True
2358,7,2,476,True
2358,7,3,436,True
2358,7,4,471,True
2358,7,5,432,True
2358,7,6,470,True
2358,7,7,451,True
2358,7,8,477,True
2358,7,9,547,True
2358,7,10,487,True
2358,7,11,442,True
2358,7,12,487,True
2359,1,1,486,True
2359,1,2,580,True
2359,1,3,559,True
2359,1,4,570,True
2359,1,5,547,True
2359,1,6,540,True
2359,1,7,519,True
2359,1,8,575,True
2359,1,9,479,True
2359,1,10,459,True
2359,1,11,436,True
2359,1,12,501,True
2360,0,1,498,False
2360,0,2,481,False
2360,0,3,478,False
2360,0,4,470,False
2360,0,5,435,False
2360,0,6,397,False
2360,0,7,407,False
2360,0,8,422,False
2360,0,9,440,False
2360,0,10,387,False
2360,0,11,389,False
2360,0,12,383,False
2361,11,1,473,True
2361,11,2,486,True
2361,11,3,427,True
2361,11,4,491,True
2361,11,5,445,True
2361,11,6,414,True
2361,11,7,440,True
2361,11,8,417,True
2361,11,9,448,True
2361,11,10,347,True
2361,11,11,340,True
2361,11,12,480,True
2362,0,1,492,False
2362,0,2,489,False
2362,0,3,472,False
2362,0,4,440,False
2362,0,5,440,False
2362,0,6,480,False
2362,0,7,458,False
2362,0,8,394,False
2362,0,9,402,False
2362,0,10,366,False
2362,0,11,354,False
2362,0,12,387,False
2363,0,1,471,False
2363,0,2,504,False
2363,0,3,489,False
2363,0,4,465,False
2363,0,5,436,False
2363,0,6,441,False
2363,0,7,424,False
2363,0,8,394,False
2363,0,9,417,False
2363,0,10,397,False
2363,0,11,394,False
2363,0,12,396,False
2364,0,1,482,False
2364,0,2,475,False
2364,0,3,476,False
2364,0,4,452,False
2364,0,5,466,False
2364,0,6,437,False
2364,0,7,485,False
2364,0,8,400,False
2364,0,9,450,False
2364,0,10,385,False
2364,0,11,367,False
2364,0,12,371,False
2365,0,1,463,False
2365,0,2,480,False
2365,0,3,466,False
2365,0,4,448,False
2365,0,5,437,False
2365,0,6,419,False
2365,0,7,451,False
2365,0,8,427,False
2365,0,9,412,False
2365,0,10,416,False
2365,0,11,424,False
2365,0,12,360,False
2366,0,1,500,False
2366,0,2,479,False
2366,0,3,475,False
2366,0,4,455,False
2366,0,5,416,False
2366,0,6,410,False
2366,0,7,446,False
2366,0,8,427,False
2366,0,9,421,False
2366,0,10,430,False
2366,0,11,400,False
2366,0,12,362,False
2367,0,1,477,False
2367,0,2,457,False
2367,0,3,496,False
2367,0,4,444,False
2367,0,5,496,False
2367,0,6,439,False
2367,0,7,423,False
2367,0,8,416,False
2367,0,9,436,False
2367,0,10,423,False
2367,0,11,438,False
2367,0,12,332,False
2368,0,1,517,False
2368,0,2,493,False
2368,0,3,469,False
2368,0,4,425,False
2368,0,5,431,False
2368,0,6,428,False
2368,0,7,453,False
2368,0,8,429,False
2368,0,9,410,False
2368,0,10,372,False
2368,0,11,414,False
2368,0,12,393,False
2369,0,1,495,False
2369,0,2,462,False
2369,0,3,477,False
2369,0,4,477,False
2369,0,5,458,False
2369,0,6,438,False
2369,0,7,420,False
2369,0,8,405,False
2369,0,9,410,False
2369,0,10,451,False
2369,0,11,410,False
2369,0,12,388,False
2370,4,1,455,True
2370,4,2,497,True
2370,4,3,514,True
2370,4,4,458,True
2370,4,5,602,True
2370,4,6,571,True
2370,4,7,512,True
2370,4,8,540,True
2370,4,9,564,True
2370,4,10,512,True
2370,4,11,486,True
2370,4,12,511,True
2371,0,1,472,False
2371,0,2,503,False
2371,0,3,469,False
2371,0,4,480,False
2371,0,5,456,False
2371,0,6,461,False
2371,0,7,427,False
2371,0,8,419,False
2371,0,9,435,False
2371,0,10,452,False
2371,0,11,378,False
2371,0,12,423,False
2372,0,1,455,False
2372,0,2,501,False
2372,0,3,444,False
2372,0,4,445,False
2372,0,5,451,False
2372,0,6,423,False
2372,0,7,435,False
2372,0,8,393,False
2372,0,9,377,False
2372,0,10,447,False
2372,0,11,357,False
2372,0,12,361,False
2373,6,1,461,True
2373,6,2,462,True
2373,6,3,508,True
2373,6,4,450,True
2373,6,5,446,True
2373,6,6,420,True
2373,6,7,517,True
2373,6,8,526,True
2373,6,9,481,True
2373,6,10,438,True
2373,6,11,496,True
2373,6,12,474,True
2374,11,1,530,True
2374,11,2,478,True
2374,11,3,462,True
2374,11,4,463,True
2374,11,5,481,True
2374,11,6,447,True
2374,11,7,429,True
2374,11,8,407,True
2374,11,9,410,True
2374,11,10,385,True
2374,11,11,396,True
2374,11,12,462,True
2375,0,1,496,False
2375,0,2,504,False
2375,0,3,447,False
2375,0,4,433,False
2375,0,5,462,False
2375,0,6,442,False
2375,0,7,426,False
2375,0,8,449,False
2375,0,9,405,False
2375,0,10,371,False
2375,0,11,390,False
2375,0,12,371,False
2376,10,1,530,True
2376,10,2,477,True
2376,10,3,404,True
2376,10,4,462,True
2376,10,5,444,True
2376,10,6,479,True
2376,10,7,399,True
2376,10,8,452,True
2376,10,9,381,True
2376,10,10,416,True
2376,10,11,514,True
2376,10,12,468,True
2377,2,1,441,True
2377,2,2,483,True
2377,2,3,608,True
2377,2,4,548,True
2377,2,5,539,True
2377,2,6,546,True
2377,2,7,564,True
2377,2,8,536,True
2377,2,9,501,True
2377,2,10,503,True
2377,2,11,449,True
2377,2,12,483,True
2378,0,1,514,False
2378,0,2,498,False
2378,0,3,492,False
2378,0,4,462,False
2378,0,5,461,False
2378,0,6,481,False
2378,0,7,423,False
2378,0,8,368,False
2378,0,9,406,False
2378,0,10,388,False
2378,0,11,401,False
2378,0,12,382,False
2379,11,1,483,True
2379,11,2,486,True
2379,11,3,463,True
2379,11,4,402,True
2379,11,5,439,True
2379,11,6,424,True
2379,11,7,441,True
2379,11,8,417,True
2379,11,9,398,True
2379,11,10,375,True
2379,11,11,385,True
2379,11,12,475,True
2380,5,1,516,True
2380,5,2,464,True
2380,5,3,471,True
2380,5,4,442,True
2380,5,5,441,True
2380,5,6,543,True
2380,5,7,571,True
2380,5,8,505,True
2380,5,9,505,True
2380,5,10,507,True
2380,5,11,507,True
2380,5,12,468,True
2381,9,1,475,True
2381,9,2,496,True
2381,9,3,463,True
2381,9,4,458,True
2381,9,5,459,True
2381,9,6,407,True
2381,9,7,442,True
2381,9,8,453,True
2381,9,9,407,True
2381,9,10,471,True
2381,9,11,505,True
2381,9,12,474,True
2382,0,1,482,False
2382,0,2,459,False
2382,0,3,477,False
2382,0,4,459,False
2382,0,5,430,False
2382,0,6,426,False
2382,0,7,457,False
2382,0,8,408,False
2382,0,9,391,False
2382,0,10,411,False
2382,0,11,333,False
2382,0,12,346,False
2383,7,1,486,True
2383,7,2,486,True
2383,7,3,461,True
2383,7,4,461,True
2383,7,5,474,True
2383,7,6,431,True
2383,7,7,469,True
2383,7,8,493,True
2383,7,9,499,True
2383,7,10,477,True
2383,7,11,500,True
2383,7,12,522,True
2384,1,1,493,True
2384,1,2,612,True
2384,1,3,598,True
2384,1,4,587,True
2384,1,5,540,True
2384,1,6,535,True
2384,1,7,521,True
2384,1,8,577,True
2384,1,9,504,True
2384,1,10,510,True
2384,1,11,467,True
2384,1,12,488,True
2385,0,1,456,False
2385,0,2,427,False
2385,0,3,490,False
2385,0,4,465,False
2385,0,5,448,False
2385,0,6,430,False
2385,0,7,436,False
2385,0,8,420,False
2385,0,9,402,False
2385,0,10,410,False
2385,0,11,389,False
2385,0,12,378,False
2386,0,1,502,False
2386,0,2,481,False
2386,0,3,461,False
2386,0,4,503,False
2386,0,5,457,False
2386,0,6,400,False
2386,0,7,412,False
2386,0,8,422,False
2386,0,9,425,False
2386,0,10,358,False
2386,0,11,409,False
2386,0,12,357,False
2387,0,1,484,False
2387,0,2,502,False
2387,0,3,470,False
2387,0,4,462,False
2387,0,5,419,False
2387,0,6,472,False
2387,0,7,429,False
2387,0,8,434,False
2387,0,9,389,False
2387,0,10,387,False
2387,0,11,396,False
2387,0,12,391,False
2388,9,1,505,True
2388,9,2,507,True
2388,9,3,494,True
2388,9,4,479,True
2388,9,5,438,True
2388,9,6,471,True
2388,9,7,460,True
2388,9,8,451,True
2388,9,9,425,True
2388,9,10,499,True
2388,9,11,514,True
2388,9,12,483,True
2389,0,1,505,False
2389,0,2,492,False
2389,0,3,449,False
2389,0,4,437,False
2389,0,5,458,False
2389,0,6,401,False
2389,0,7,418,False
2389,0,8,413,False
2389,0,9,411,False
2389,0,10,358,False
2389,0,11,391,False
2389,0,12,388,False
2390,10,1,520,True
2390,10,2,510,True
2390,10,3,458,True
2390,10,4,453,True
2390,10,5,478,True
2390,10,6,469,True
2390,10,7,436,True
2390,10,8,403,True
2390,10,9,412,True
2390,10,10,348,True
2390,10,11,510,True
2390,10,12,464,True
2391,9,1,506,True
2391,9,2,495,True
2391,9,3,489,True
2391,9,4,479,True
2391,9,5,459,True
2391,9,6,436,True
2391,9,7,429,True
2391,9,8,399,True
2391,9,9,417,True
2391,9,10,513,True
2391,9,11,488,True
2391,9,12,549,True
2392,0,1,474,False
2392,0,2,519,False
2392,0,3,491,False
2392,0,4,450,False
2392,0,5,448,False
2392,0,6,447,False
2392,0,7,439,False
2392,0,8,436,False
2392,0,9,380,False
2392,0,10,369,False
2392,0,11,464,False
2392,0,12,371,False
2393,0,1,476,False
2393,0,2,532,False
2393,0,3,455,False
2393,0,4,444,False
2393,0,5,410,False
2393,0,6,471,False
2393,0,7,405,False
2393,0,8,433,False
2393,0,9,397,False
2393,0,10,414,False
2393,0,11,406,False
2393,0,12,391,False
2394,0,1,449,False
2394,0,2,479,False
2394,0,3,476,False
2394,0,4,454,False
2394,0,5,418,False
2394,0,6,431,False
2394,0,7,432,False
2394,0,8,423,False
2394,0,9,349,False
2394,0,10,390,False
2394,0,11,388,False
2394,0,12,388,False
2395,5,1,503,True
2395,5,2,448,True
2395,5,3,477,True
2395,5,4,455,True
2395,5,5,459,True
2395,5,6,532,True
2395,5,7,530,True
2395,5,8,476,True
2395,5,9,494,True
2395,5,10,453,True
2395,5,11,497,True
2395,5,12,469,True
2396,0,1,480,False
2396,0,2,498,False
2396,0,3,475,False
2396,0,4,460,False
2396,0,5,442,False
2396,0,6,473,False
2396,0,7,469,False
2396,0,8,415,False
2396,0,9,385,False
2396,0,10,384,False
2396,0,11,420,False
2396,0,12,363,False
2397,0,1,470,False
2397,0,2,509,False
2397,0,3,438,False
2397,0,4,450,False
2397,0,5,448,False
2397,0,6,433,False
2397,0,7,427,False
2397,0,8,421,False
2397,0,9,415,False
2397,0,10,376,False
2397,0,11,347,False
2397,0,12,391,False
2398,0,1,491,False
2398,0,2,481,False
2398,0,3,442,False
2398,0,4,453,False
2398,0,5,454,False
2398,0,6,440,False
2398,0,7,458,False
2398,0,8,427,False
2398,0,9,428,False
2398,0,10,407,False
2398,0,11,401,False
2398,0,12,384,False
2399,6,1,452,True
2399,6,2,494,True
2399,6,3,526,True
2399,6,4,512,True
2399,6,5,466,True
2399,6,6,429,True
2399,6,7,544,True
2399,6,8,554,True
2399,6,9,505,True
2399,6,10,483,True
2399,6,11,523,True
2399,6,12,473,True
2400,9,1,470,True
2400,9,2,479,True
2400,9,3,464,True
2400,9,4,465,True
2400,9,5,447,True
2400,9,6,437,True
2400,9,7,361,True
2400,9,8,424,True
2400,9,9,423,True
2400,9,10,461,True
2400,9,11,489,True
2400,9,12,510,True
2401,0,1,509,False
2401,0,2,480,False
2401,0,3,459,False
2401,0,4,520,False
2401,0,5,425,False
2401,0,6,440,False
2401,0,7,451,False
2401,0,8,400,False
2401,0,9,387,False
2401,0,10,377,False
2401,0,11,387,False
2401,0,12,340,False
2402,11,1,510,True
2402,11,2,478,True
2402,11,3,465,True
2402,11,4,446,True
2402,11,5,488,True
2402,11,6,446,True
2402,11,7,399,True
2402,11,8,420,True
2402,11,9,417,True
2402,11,10,382,True
2402,11,11,389,True
2402,11,12,467,True
2403,0,1,495,False
2403,0,2,483,False
2403,0,3,458,False
2403,0,4,474,False
2403,0,5,449,False
2403,0,6,454,False
2403,0,7,412,False
2403,0,8,410,False
2403,0,9,387,False
2403,0,10,399,False
2403,0,11,381,False
2403,0,12,409,False
2404,8,1,506,True
2404,8,2,496,True
2404,8,3,476,True
2404,8,4,452,True
2404,8,5,447,True
2404,8,6,420,True
2404,8,7,445,True
2404,8,8,403,True
2404,8,9,549,True
2404,8,10,495,True
2404,8,11,510,True
2404,8,12,471,True
2405,0,1,488,False
2405,0,2,459,False
2405,0,3,446,False
2405,0,4,456,False
2405,0,5,465,False
2405,0,6,472,False
2405,0,7,425,False
2405,0,8,445,False
2405,0,9,394,False
2405,0,10,366,False
2405,0,11,394,False
2405,0,12,397,False
2406,6,1,476,True
2406,6,2,466,True
2406,6,3,440,True
2406,6,4,448,True
2406,6,5,454,True
2406,6,6,458,True
2406,6,7,542,True
2406,6,8,468,True
2406,6,9,509,True
2406,6,10,488,True
2406,6,11,514,True
2406,6,12,471,True
2407,0,1,488,False
2407,0,2,468,False
2407,0,3,470,False
2407,0,4,462,False
2407,0,5,480,False
2407,0,6,453,False
2407,0,7,431,False
2407,0,8,415,False
2407,0,9,384,False
2407,0,10,384,False
2407,0,11,394,False
2407,0,12,397,False
2408,11,1,482,True
2408,11,2,474,True
2408,11,3,503,True
2408,11,4,439,True
2408,11,5,432,True
2408,11,6,398,True
2408,11,7,434,True
2408,11,8,408,True
2408,11,9,404,True
2408,11,10,430,True
2408,11,11,388,True
2408,11,12,491,True
2409,0,1,501,False
2409,0,2,490,False
2409,0,3,447,False
2409,0,4,440,False
2409,0,5,428,False
2409,0,6,428,False
2409,0,7,438,False
2409,0,8,410,False
2409,0,9,414,False
2409,0,10,391,False
2409,0,11,382,False
2409,0,12,377,False
2410,9,1,496,True
2410,9,2,491,True
2410,9,3,481,True
2410,9,4,450,True
2410,9,5,471,True
2410,9,6,452,True
2410,9,7,389,True
2410,9,8,447,True
2410,9,9,423,True
2410,9,10,497,True
2410,9,11,483,True
2410,9,12,420,True
2411,11,1,477,True
2411,11,2,498,True
2411,11,3,501,True
2411,11,4,448,True
2411,11,5,441,True
2411,11,6,425,True
2411,11,7,407,True
2411,11,8,456,True
2411,11,9,407,True
2411,11,10,404,True
2411,11,11,349,True
2411,11,12,483,True
2412,3,1,529,True
2412,3,2,516,True
2412,3,3,489,True
2412,3,4,537,True
2412,3,5,556,True
2412,3,6,546,True
2412,3,7,521,True
2412,3,8,477,True
2412,3,9,523,True
2412,3,10,476,True
2412,3,11,535,True
2412,3,12,488,True
2413,2,1,499,True
2413,2,2,512,True
2413,2,3,571,True
2413,2,4,535,True
2413,2,5,523,True
2413,2,6,540,True
2413,2,7,546,True
2413,2,8,492,True
2413,2,9,559,True
2413,2,10,456,True
2413,2,11,490,True
2413,2,12,442,True
