,user_id,signup_month,month,spend,treatment
36133,3011,0,2,466,False
36134,3011,0,3,508,False
36135,3011,0,4,481,False
36136,3011,0,5,481,False
36137,3011,0,6,468,False
36138,3011,0,7,375,False
36139,3011,0,8,424,False
36140,3011,0,9,443,False
36141,3011,0,10,422,False
36142,3011,0,11,358,False
36143,3011,0,12,372,False
36144,3012,8,1,503,True
36145,3012,8,2,483,True
36146,3012,8,3,500,True
36147,3012,8,4,445,True
36148,3012,8,5,474,True
36149,3012,8,6,416,True
36150,3012,8,7,415,True
36151,3012,8,8,443,True
36152,3012,8,9,486,True
36153,3012,8,10,506,True
36154,3012,8,11,496,True
36155,3012,8,12,496,True
36156,3013,6,1,466,True
36157,3013,6,2,501,True
36158,3013,6,3,502,True
36159,3013,6,4,462,True
36160,3013,6,5,443,True
36161,3013,6,6,436,True
36162,3013,6,7,534,True
36163,3013,6,8,538,True
36164,3013,6,9,523,True
36165,3013,6,10,466,True
36166,3013,6,11,522,True
36167,3013,6,12,487,True
36168,3014,0,1,434,False
36169,3014,0,2,469,False
36170,3014,0,3,462,False
36171,3014,0,4,445,False
36172,3014,0,5,411,False
36173,3014,0,6,454,False
36174,3014,0,7,426,False
36175,3014,0,8,434,False
36176,3014,0,9,436,False
36177,3014,0,10,433,False
36178,3014,0,11,377,False
36179,3014,0,12,377,False
36180,3015,0,1,481,False
36181,3015,0,2,496,False
36182,3015,0,3,416,False
36183,3015,0,4,470,False
36184,3015,0,5,456,False
36185,3015,0,6,442,False
36186,3015,0,7,403,False
36187,3015,0,8,408,False
36188,3015,0,9,429,False
36189,3015,0,10,402,False
36190,3015,0,11,387,False
36191,3015,0,12,349,False
36192,3016,0,1,471,False
36193,3016,0,2,465,False
36194,3016,0,3,441,False
36195,3016,0,4,456,False
36196,3016,0,5,439,False
36197,3016,0,6,444,False
36198,3016,0,7,421,False
36199,3016,0,8,421,False
36200,3016,0,9,419,False
36201,3016,0,10,397,False
36202,3016,0,11,391,False
36203,3016,0,12,384,False
36204,3017,11,1,464,True
36205,3017,11,2,485,True
36206,3017,11,3,476,True
36207,3017,11,4,425,True
36208,3017,11,5,474,True
36209,3017,11,6,444,True
36210,3017,11,7,399,True
36211,3017,11,8,420,True
36212,3017,11,9,417,True
36213,3017,11,10,412,True
36214,3017,11,11,377,True
36215,3017,11,12,469,True
36216,3018,8,1,463,True
36217,3018,8,2,508,True
36218,3018,8,3,499,True
36219,3018,8,4,478,True
36220,3018,8,5,431,True
36221,3018,8,6,430,True
36222,3018,8,7,443,True
36223,3018,8,8,417,True
36224,3018,8,9,523,True
36225,3018,8,10,484,True
36226,3018,8,11,505,True
36227,3018,8,12,479,True
36228,3019,0,1,487,False
36229,3019,0,2,470,False
36230,3019,0,3,446,False
36231,3019,0,4,472,False
36232,3019,0,5,445,False
36233,3019,0,6,424,False
36234,3019,0,7,415,False
36235,3019,0,8,418,False
36236,3019,0,9,427,False
36237,3019,0,10,397,False
36238,3019,0,11,408,False
36239,3019,0,12,392,False
36240,3020,0,1,484,False
36241,3020,0,2,483,False
36242,3020,0,3,480,False
36243,3020,0,4,458,False
36244,3020,0,5,486,False
36245,3020,0,6,470,False
36246,3020,0,7,416,False
36247,3020,0,8,411,False
36248,3020,0,9,368,False
36249,3020,0,10,366,False
36250,3020,0,11,383,False
36251,3020,0,12,358,False
36252,3021,2,1,529,True
36253,3021,2,2,480,True
36254,3021,2,3,569,True
36255,3021,2,4,598,True
36256,3021,2,5,562,True
36257,3021,2,6,561,True
36258,3021,2,7,552,True
36259,3021,2,8,512,True
36260,3021,2,9,532,True
36261,3021,2,10,505,True
36262,3021,2,11,506,True
36263,3021,2,12,463,True
36264,3022,0,1,472,False
36265,3022,0,2,452,False
36266,3022,0,3,434,False
36267,3022,0,4,447,False
36268,3022,0,5,488,False
36269,3022,0,6,467,False
36270,3022,0,7,408,False
36271,3022,0,8,434,False
36272,3022,0,9,416,False
36273,3022,0,10,398,False
36274,3022,0,11,374,False
36275,3022,0,12,432,False
36276,3023,0,1,497,False
36277,3023,0,2,503,False
36278,3023,0,3,468,False
36279,3023,0,4,488,False
36280,3023,0,5,475,False
36281,3023,0,6,452,False
36282,3023,0,7,454,False
36283,3023,0,8,420,False
36284,3023,0,9,413,False
36285,3023,0,10,389,False
36286,3023,0,11,393,False
36287,3023,0,12,392,False
36288,3024,0,1,512,False
36289,3024,0,2,526,False
36290,3024,0,3,517,False
36291,3024,0,4,476,False
36292,3024,0,5,433,False
36293,3024,0,6,484,False
36294,3024,0,7,427,False
36295,3024,0,8,426,False
36296,3024,0,9,401,False
36297,3024,0,10,418,False
36298,3024,0,11,380,False
36299,3024,0,12,384,False
36300,3025,11,1,476,True
36301,3025,11,2,466,True
36302,3025,11,3,468,True
36303,3025,11,4,494,True
36304,3025,11,5,474,True
36305,3025,11,6,442,True
36306,3025,11,7,415,True
36307,3025,11,8,440,True
36308,3025,11,9,433,True
36309,3025,11,10,404,True
36310,3025,11,11,373,True
36311,3025,11,12,467,True
36312,3026,1,1,498,True
36313,3026,1,2,552,True
36314,3026,1,3,525,True
36315,3026,1,4,582,True
36316,3026,1,5,564,True
36317,3026,1,6,534,True
36318,3026,1,7,555,True
36319,3026,1,8,511,True
36320,3026,1,9,520,True
36321,3026,1,10,495,True
36322,3026,1,11,464,True
36323,3026,1,12,438,True
36324,3027,0,1,464,False
36325,3027,0,2,479,False
36326,3027,0,3,449,False
36327,3027,0,4,501,False
36328,3027,0,5,418,False
36329,3027,0,6,467,False
36330,3027,0,7,412,False
36331,3027,0,8,415,False
36332,3027,0,9,424,False
36333,3027,0,10,411,False
36334,3027,0,11,411,False
36335,3027,0,12,358,False
36336,3028,0,1,495,False
36337,3028,0,2,470,False
36338,3028,0,3,467,False
36339,3028,0,4,476,False
36340,3028,0,5,483,False
36341,3028,0,6,426,False
36342,3028,0,7,432,False
36343,3028,0,8,388,False
36344,3028,0,9,371,False
36345,3028,0,10,366,False
36346,3028,0,11,358,False
36347,3028,0,12,376,False
36348,3029,1,1,502,True
36349,3029,1,2,604,True
36350,3029,1,3,576,True
36351,3029,1,4,611,True
36352,3029,1,5,543,True
36353,3029,1,6,582,True
36354,3029,1,7,552,True
36355,3029,1,8,518,True
36356,3029,1,9,505,True
36357,3029,1,10,514,True
36358,3029,1,11,487,True
36359,3029,1,12,492,True
36360,3030,0,1,458,False
36361,3030,0,2,496,False
36362,3030,0,3,462,False
36363,3030,0,4,503,False
36364,3030,0,5,454,False
36365,3030,0,6,432,False
36366,3030,0,7,398,False
36367,3030,0,8,412,False
36368,3030,0,9,401,False
36369,3030,0,10,460,False
36370,3030,0,11,401,False
36371,3030,0,12,397,False
36372,3031,4,1,491,True
36373,3031,4,2,472,True
36374,3031,4,3,435,True
36375,3031,4,4,470,True
36376,3031,4,5,546,True
36377,3031,4,6,523,True
36378,3031,4,7,511,True
36379,3031,4,8,482,True
36380,3031,4,9,508,True
36381,3031,4,10,534,True
36382,3031,4,11,496,True
36383,3031,4,12,524,True
36384,3032,10,1,505,True
36385,3032,10,2,508,True
36386,3032,10,3,447,True
36387,3032,10,4,438,True
36388,3032,10,5,420,True
36389,3032,10,6,420,True
36390,3032,10,7,456,True
36391,3032,10,8,439,True
36392,3032,10,9,394,True
36393,3032,10,10,391,True
36394,3032,10,11,498,True
36395,3032,10,12,511,True
36396,3033,4,1,460,True
36397,3033,4,2,503,True
36398,3033,4,3,464,True
36399,3033,4,4,474,True
36400,3033,4,5,521,True
36401,3033,4,6,510,True
36402,3033,4,7,547,True
36403,3033,4,8,523,True
36404,3033,4,9,494,True
36405,3033,4,10,491,True
36406,3033,4,11,487,True
36407,3033,4,12,457,True
36408,3034,0,1,487,False
36409,3034,0,2,487,False
36410,3034,0,3,412,False
36411,3034,0,4,460,False
36412,3034,0,5,443,False
36413,3034,0,6,420,False
36414,3034,0,7,459,False
36415,3034,0,8,430,False
36416,3034,0,9,427,False
36417,3034,0,10,408,False
36418,3034,0,11,379,False
36419,3034,0,12,359,False
36420,3035,0,1,485,False
36421,3035,0,2,469,False
36422,3035,0,3,481,False
36423,3035,0,4,420,False
36424,3035,0,5,474,False
36425,3035,0,6,435,False
36426,3035,0,7,423,False
36427,3035,0,8,438,False
36428,3035,0,9,414,False
36429,3035,0,10,402,False
36430,3035,0,11,397,False
36431,3035,0,12,356,False
36432,3036,0,1,471,False
36433,3036,0,2,489,False
36434,3036,0,3,477,False
36435,3036,0,4,457,False
36436,3036,0,5,413,False
36437,3036,0,6,428,False
36438,3036,0,7,414,False
36439,3036,0,8,403,False
36440,3036,0,9,418,False
36441,3036,0,10,393,False
36442,3036,0,11,356,False
36443,3036,0,12,356,False
36444,3037,0,1,486,False
36445,3037,0,2,509,False
36446,3037,0,3,458,False
36447,3037,0,4,434,False
36448,3037,0,5,470,False
36449,3037,0,6,404,False
36450,3037,0,7,423,False
36451,3037,0,8,380,False
36452,3037,0,9,386,False
36453,3037,0,10,362,False
36454,3037,0,11,376,False
36455,3037,0,12,360,False
36456,3038,0,1,541,False
36457,3038,0,2,491,False
36458,3038,0,3,493,False
36459,3038,0,4,439,False
36460,3038,0,5,450,False
36461,3038,0,6,475,False
36462,3038,0,7,413,False
36463,3038,0,8,444,False
36464,3038,0,9,386,False
36465,3038,0,10,417,False
36466,3038,0,11,359,False
36467,3038,0,12,368,False
36468,3039,5,1,468,True
36469,3039,5,2,451,True
36470,3039,5,3,488,True
36471,3039,5,4,475,True
36472,3039,5,5,473,True
36473,3039,5,6,531,True
36474,3039,5,7,556,True
36475,3039,5,8,525,True
36476,3039,5,9,541,True
36477,3039,5,10,526,True
36478,3039,5,11,500,True
36479,3039,5,12,467,True
36480,3040,0,1,521,False
36481,3040,0,2,474,False
36482,3040,0,3,460,False
36483,3040,0,4,486,False
36484,3040,0,5,434,False
36485,3040,0,6,488,False
36486,3040,0,7,384,False
36487,3040,0,8,429,False
36488,3040,0,9,389,False
36489,3040,0,10,384,False
36490,3040,0,11,415,False
36491,3040,0,12,342,False
36492,3041,3,1,492,True
36493,3041,3,2,487,True
36494,3041,3,3,474,True
36495,3041,3,4,587,True
36496,3041,3,5,575,True
36497,3041,3,6,527,True
36498,3041,3,7,501,True
36499,3041,3,8,531,True
36500,3041,3,9,492,True
36501,3041,3,10,550,True
36502,3041,3,11,522,True
36503,3041,3,12,481,True
36504,3042,6,1,523,True
36505,3042,6,2,461,True
36506,3042,6,3,491,True
36507,3042,6,4,485,True
36508,3042,6,5,441,True
36509,3042,6,6,450,True
36510,3042,6,7,523,True
36511,3042,6,8,548,True
36512,3042,6,9,535,True
36513,3042,6,10,487,True
36514,3042,6,11,481,True
36515,3042,6,12,468,True
36516,3043,0,1,481,False
36517,3043,0,2,426,False
36518,3043,0,3,452,False
36519,3043,0,4,449,False
36520,3043,0,5,447,False
36521,3043,0,6,439,False
36522,3043,0,7,426,False
36523,3043,0,8,401,False
36524,3043,0,9,416,False
36525,3043,0,10,372,False
36526,3043,0,11,360,False
36527,3043,0,12,372,False
36528,3044,0,1,508,False
36529,3044,0,2,470,False
36530,3044,0,3,506,False
36531,3044,0,4,463,False
36532,3044,0,5,427,False
36533,3044,0,6,482,False
36534,3044,0,7,456,False
36535,3044,0,8,415,False
36536,3044,0,9,410,False
36537,3044,0,10,369,False
36538,3044,0,11,403,False
36539,3044,0,12,357,False
36540,3045,5,1,490,True
36541,3045,5,2,481,True
36542,3045,5,3,460,True
36543,3045,5,4,478,True
36544,3045,5,5,456,True
36545,3045,5,6,521,True
36546,3045,5,7,557,True
36547,3045,5,8,547,True
36548,3045,5,9,499,True
36549,3045,5,10,513,True
36550,3045,5,11,487,True
36551,3045,5,12,460,True
36552,3046,0,1,476,False
36553,3046,0,2,469,False
36554,3046,0,3,470,False
36555,3046,0,4,491,False
36556,3046,0,5,461,False
36557,3046,0,6,419,False
36558,3046,0,7,490,False
36559,3046,0,8,400,False
36560,3046,0,9,387,False
36561,3046,0,10,356,False
36562,3046,0,11,407,False
36563,3046,0,12,366,False
36564,3047,0,1,490,False
36565,3047,0,2,477,False
36566,3047,0,3,446,False
36567,3047,0,4,470,False
36568,3047,0,5,415,False
36569,3047,0,6,458,False
36570,3047,0,7,421,False
36571,3047,0,8,435,False
36572,3047,0,9,438,False
36573,3047,0,10,394,False
36574,3047,0,11,392,False
36575,3047,0,12,391,False
36576,3048,0,1,466,False
36577,3048,0,2,478,False
36578,3048,0,3,520,False
36579,3048,0,4,436,False
36580,3048,0,5,477,False
36581,3048,0,6,427,False
36582,3048,0,7,426,False
36583,3048,0,8,377,False
36584,3048,0,9,406,False
36585,3048,0,10,382,False
36586,3048,0,11,371,False
36587,3048,0,12,379,False
36588,3049,9,1,438,True
36589,3049,9,2,501,True
36590,3049,9,3,432,True
36591,3049,9,4,447,True
36592,3049,9,5,462,True
36593,3049,9,6,428,True
36594,3049,9,7,411,True
36595,3049,9,8,405,True
36596,3049,9,9,412,True
36597,3049,9,10,503,True
36598,3049,9,11,448,True
36599,3049,9,12,474,True
36600,3050,0,1,501,False
36601,3050,0,2,476,False
36602,3050,0,3,495,False
36603,3050,0,4,438,False
36604,3050,0,5,461,False
36605,3050,0,6,450,False
36606,3050,0,7,423,False
36607,3050,0,8,390,False
36608,3050,0,9,415,False
36609,3050,0,10,415,False
36610,3050,0,11,400,False
36611,3050,0,12,370,False
36612,3051,0,1,509,False
36613,3051,0,2,485,False
36614,3051,0,3,474,False
36615,3051,0,4,425,False
36616,3051,0,5,423,False
36617,3051,0,6,442,False
36618,3051,0,7,421,False
36619,3051,0,8,401,False
36620,3051,0,9,378,False
36621,3051,0,10,443,False
36622,3051,0,11,356,False
36623,3051,0,12,397,False
36624,3052,0,1,506,False
36625,3052,0,2,459,False
36626,3052,0,3,466,False
36627,3052,0,4,435,False
36628,3052,0,5,439,False
36629,3052,0,6,442,False
36630,3052,0,7,446,False
36631,3052,0,8,421,False
36632,3052,0,9,457,False
36633,3052,0,10,432,False
36634,3052,0,11,405,False
36635,3052,0,12,416,False
36636,3053,0,1,492,False
36637,3053,0,2,456,False
36638,3053,0,3,485,False
36639,3053,0,4,454,False
36640,3053,0,5,470,False
36641,3053,0,6,460,False
36642,3053,0,7,415,False
36643,3053,0,8,414,False
36644,3053,0,9,450,False
36645,3053,0,10,364,False
36646,3053,0,11,416,False
36647,3053,0,12,368,False
36648,3054,0,1,486,False
36649,3054,0,2,502,False
36650,3054,0,3,469,False
36651,3054,0,4,445,False
36652,3054,0,5,433,False
36653,3054,0,6,442,False
36654,3054,0,7,481,False
36655,3054,0,8,438,False
36656,3054,0,9,410,False
36657,3054,0,10,392,False
36658,3054,0,11,383,False
36659,3054,0,12,393,False
36660,3055,2,1,511,True
36661,3055,2,2,491,True
36662,3055,2,3,590,True
36663,3055,2,4,573,True
36664,3055,2,5,542,True
36665,3055,2,6,542,True
36666,3055,2,7,491,True
36667,3055,2,8,550,True
36668,3055,2,9,492,True
36669,3055,2,10,509,True
36670,3055,2,11,496,True
36671,3055,2,12,481,True
36672,3056,0,1,484,False
36673,3056,0,2,462,False
36674,3056,0,3,498,False
36675,3056,0,4,440,False
36676,3056,0,5,453,False
36677,3056,0,6,453,False
36678,3056,0,7,404,False
36679,3056,0,8,422,False
36680,3056,0,9,407,False
36681,3056,0,10,391,False
36682,3056,0,11,380,False
36683,3056,0,12,436,False
36684,3057,6,1,468,True
36685,3057,6,2,484,True
36686,3057,6,3,488,True
36687,3057,6,4,450,True
36688,3057,6,5,510,True
36689,3057,6,6,412,True
36690,3057,6,7,511,True
36691,3057,6,8,540,True
36692,3057,6,9,494,True
36693,3057,6,10,484,True
36694,3057,6,11,511,True
36695,3057,6,12,500,True
36696,3058,8,1,516,True
36697,3058,8,2,462,True
36698,3058,8,3,439,True
36699,3058,8,4,471,True
36700,3058,8,5,470,True
36701,3058,8,6,448,True
36702,3058,8,7,381,True
36703,3058,8,8,446,True
36704,3058,8,9,531,True
36705,3058,8,10,535,True
36706,3058,8,11,455,True
36707,3058,8,12,512,True
36708,3059,8,1,469,True
36709,3059,8,2,499,True
36710,3059,8,3,464,True
36711,3059,8,4,464,True
36712,3059,8,5,397,True
36713,3059,8,6,440,True
36714,3059,8,7,400,True
36715,3059,8,8,432,True
36716,3059,8,9,534,True
36717,3059,8,10,514,True
36718,3059,8,11,522,True
36719,3059,8,12,499,True
36720,3060,8,1,499,True
36721,3060,8,2,480,True
36722,3060,8,3,453,True
36723,3060,8,4,429,True
36724,3060,8,5,488,True
36725,3060,8,6,426,True
36726,3060,8,7,423,True
36727,3060,8,8,377,True
36728,3060,8,9,497,True
36729,3060,8,10,507,True
36730,3060,8,11,508,True
36731,3060,8,12,482,True
36732,3061,6,1,489,True
36733,3061,6,2,472,True
36734,3061,6,3,449,True
36735,3061,6,4,463,True
36736,3061,6,5,484,True
36737,3061,6,6,443,True
36738,3061,6,7,537,True
36739,3061,6,8,506,True
36740,3061,6,9,480,True
36741,3061,6,10,499,True
36742,3061,6,11,451,True
36743,3061,6,12,485,True
36744,3062,0,1,474,False
36745,3062,0,2,476,False
36746,3062,0,3,471,False
36747,3062,0,4,466,False
36748,3062,0,5,426,False
36749,3062,0,6,409,False
36750,3062,0,7,437,False
36751,3062,0,8,391,False
36752,3062,0,9,411,False
36753,3062,0,10,401,False
36754,3062,0,11,394,False
36755,3062,0,12,386,False
36756,3063,9,1,502,True
36757,3063,9,2,507,True
36758,3063,9,3,509,True
36759,3063,9,4,480,True
36760,3063,9,5,455,True
36761,3063,9,6,454,True
36762,3063,9,7,444,True
36763,3063,9,8,417,True
36764,3063,9,9,378,True
36765,3063,9,10,418,True
36766,3063,9,11,522,True
36767,3063,9,12,451,True
36768,3064,0,1,499,False
36769,3064,0,2,482,False
36770,3064,0,3,495,False
36771,3064,0,4,471,False
36772,3064,0,5,440,False
36773,3064,0,6,457,False
36774,3064,0,7,425,False
36775,3064,0,8,431,False
36776,3064,0,9,437,False
36777,3064,0,10,417,False
36778,3064,0,11,374,False
36779,3064,0,12,382,False
36780,3065,7,1,446,True
36781,3065,7,2,474,True
36782,3065,7,3,469,True
36783,3065,7,4,471,True
36784,3065,7,5,454,True
36785,3065,7,6,477,True
36786,3065,7,7,399,True
36787,3065,7,8,486,True
36788,3065,7,9,481,True
36789,3065,7,10,487,True
36790,3065,7,11,466,True
36791,3065,7,12,489,True
36792,3066,0,1,506,False
36793,3066,0,2,533,False
36794,3066,0,3,479,False
36795,3066,0,4,453,False
36796,3066,0,5,487,False
36797,3066,0,6,475,False
36798,3066,0,7,436,False
36799,3066,0,8,423,False
36800,3066,0,9,416,False
36801,3066,0,10,417,False
36802,3066,0,11,360,False
36803,3066,0,12,386,False
36804,3067,10,1,468,True
36805,3067,10,2,477,True
36806,3067,10,3,475,True
36807,3067,10,4,455,True
36808,3067,10,5,449,True
36809,3067,10,6,494,True
36810,3067,10,7,453,True
36811,3067,10,8,439,True
36812,3067,10,9,391,True
36813,3067,10,10,433,True
36814,3067,10,11,472,True
36815,3067,10,12,435,True
36816,3068,2,1,489,True
36817,3068,2,2,478,True
36818,3068,2,3,549,True
36819,3068,2,4,531,True
36820,3068,2,5,552,True
36821,3068,2,6,558,True
36822,3068,2,7,531,True
36823,3068,2,8,496,True
36824,3068,2,9,478,True
36825,3068,2,10,501,True
36826,3068,2,11,496,True
36827,3068,2,12,451,True
36828,3069,3,1,458,True
36829,3069,3,2,484,True
36830,3069,3,3,491,True
36831,3069,3,4,526,True
36832,3069,3,5,554,True
36833,3069,3,6,560,True
36834,3069,3,7,534,True
36835,3069,3,8,558,True
36836,3069,3,9,499,True
36837,3069,3,10,489,True
36838,3069,3,11,516,True
36839,3069,3,12,501,True
36840,3070,5,1,461,True
36841,3070,5,2,528,True
36842,3070,5,3,451,True
36843,3070,5,4,489,True
36844,3070,5,5,413,True
36845,3070,5,6,555,True
36846,3070,5,7,547,True
36847,3070,5,8,556,True
36848,3070,5,9,463,True
36849,3070,5,10,507,True
36850,3070,5,11,493,True
36851,3070,5,12,487,True
36852,3071,0,1,472,False
36853,3071,0,2,515,False
36854,3071,0,3,501,False
36855,3071,0,4,447,False
36856,3071,0,5,414,False
36857,3071,0,6,460,False
36858,3071,0,7,428,False
36859,3071,0,8,462,False
36860,3071,0,9,425,False
36861,3071,0,10,393,False
36862,3071,0,11,385,False
36863,3071,0,12,389,False
36864,3072,6,1,448,True
36865,3072,6,2,481,True
36866,3072,6,3,433,True
36867,3072,6,4,471,True
36868,3072,6,5,427,True
36869,3072,6,6,449,True
36870,3072,6,7,513,True
36871,3072,6,8,507,True
36872,3072,6,9,529,True
36873,3072,6,10,517,True
36874,3072,6,11,488,True
36875,3072,6,12,478,True
36876,3073,0,1,460,False
36877,3073,0,2,500,False
36878,3073,0,3,512,False
36879,3073,0,4,485,False
36880,3073,0,5,461,False
36881,3073,0,6,413,False
36882,3073,0,7,453,False
36883,3073,0,8,442,False
36884,3073,0,9,409,False
36885,3073,0,10,386,False
36886,3073,0,11,381,False
36887,3073,0,12,377,False
36888,3074,0,1,522,False
36889,3074,0,2,500,False
36890,3074,0,3,455,False
36891,3074,0,4,494,False
36892,3074,0,5,434,False
36893,3074,0,6,437,False
36894,3074,0,7,432,False
36895,3074,0,8,404,False
36896,3074,0,9,390,False
36897,3074,0,10,370,False
36898,3074,0,11,367,False
36899,3074,0,12,411,False
36900,3075,2,1,509,True
36901,3075,2,2,467,True
36902,3075,2,3,593,True
36903,3075,2,4,561,True
36904,3075,2,5,577,True
36905,3075,2,6,497,True
36906,3075,2,7,559,True
36907,3075,2,8,482,True
36908,3075,2,9,465,True
36909,3075,2,10,497,True
36910,3075,2,11,480,True
36911,3075,2,12,469,True
36912,3076,0,1,474,False
36913,3076,0,2,503,False
36914,3076,0,3,441,False
36915,3076,0,4,447,False
36916,3076,0,5,453,False
36917,3076,0,6,412,False
36918,3076,0,7,435,False
36919,3076,0,8,431,False
36920,3076,0,9,424,False
36921,3076,0,10,424,False
36922,3076,0,11,389,False
36923,3076,0,12,390,False
36924,3077,0,1,529,False
36925,3077,0,2,519,False
36926,3077,0,3,426,False
36927,3077,0,4,473,False
36928,3077,0,5,420,False
36929,3077,0,6,470,False
36930,3077,0,7,398,False
36931,3077,0,8,429,False
36932,3077,0,9,414,False
36933,3077,0,10,394,False
36934,3077,0,11,354,False
36935,3077,0,12,344,False
36936,3078,8,1,455,True
36937,3078,8,2,449,True
36938,3078,8,3,449,True
36939,3078,8,4,470,True
36940,3078,8,5,521,True
36941,3078,8,6,425,True
36942,3078,8,7,433,True
36943,3078,8,8,438,True
36944,3078,8,9,525,True
36945,3078,8,10,537,True
36946,3078,8,11,476,True
36947,3078,8,12,496,True
36948,3079,0,1,510,False
36949,3079,0,2,516,False
36950,3079,0,3,457,False
36951,3079,0,4,461,False
36952,3079,0,5,451,False
36953,3079,0,6,451,False
36954,3079,0,7,466,False
36955,3079,0,8,466,False
36956,3079,0,9,411,False
36957,3079,0,10,385,False
36958,3079,0,11,401,False
36959,3079,0,12,405,False
36960,3080,0,1,446,False
36961,3080,0,2,490,False
36962,3080,0,3,487,False
36963,3080,0,4,451,False
36964,3080,0,5,441,False
36965,3080,0,6,445,False
36966,3080,0,7,437,False
36967,3080,0,8,435,False
36968,3080,0,9,400,False
36969,3080,0,10,391,False
36970,3080,0,11,387,False
36971,3080,0,12,381,False
36972,3081,4,1,487,True
36973,3081,4,2,487,True
36974,3081,4,3,410,True
36975,3081,4,4,461,True
36976,3081,4,5,543,True
36977,3081,4,6,527,True
36978,3081,4,7,519,True
36979,3081,4,8,545,True
36980,3081,4,9,529,True
36981,3081,4,10,536,True
36982,3081,4,11,470,True
36983,3081,4,12,454,True
36984,3082,4,1,487,True
36985,3082,4,2,481,True
36986,3082,4,3,452,True
36987,3082,4,4,470,True
36988,3082,4,5,574,True
36989,3082,4,6,509,True
36990,3082,4,7,529,True
36991,3082,4,8,509,True
36992,3082,4,9,526,True
36993,3082,4,10,471,True
36994,3082,4,11,528,True
36995,3082,4,12,466,True
36996,3083,0,1,498,False
36997,3083,0,2,488,False
36998,3083,0,3,473,False
36999,3083,0,4,470,False
37000,3083,0,5,444,False
37001,3083,0,6,444,False
37002,3083,0,7,413,False
37003,3083,0,8,378,False
37004,3083,0,9,417,False
37005,3083,0,10,394,False
37006,3083,0,11,405,False
37007,3083,0,12,361,False
37008,3084,0,1,478,False
37009,3084,0,2,475,False
37010,3084,0,3,439,False
37011,3084,0,4,456,False
37012,3084,0,5,448,False
37013,3084,0,6,431,False
37014,3084,0,7,425,False
37015,3084,0,8,401,False
37016,3084,0,9,439,False
37017,3084,0,10,380,False
37018,3084,0,11,332,False
37019,3084,0,12,347,False
37020,3085,0,1,534,False
37021,3085,0,2,482,False
37022,3085,0,3,465,False
37023,3085,0,4,496,False
37024,3085,0,5,429,False
37025,3085,0,6,441,False
37026,3085,0,7,399,False
37027,3085,0,8,432,False
37028,3085,0,9,376,False
37029,3085,0,10,376,False
37030,3085,0,11,454,False
37031,3085,0,12,382,False
37032,3086,0,1,479,False
37033,3086,0,2,493,False
37034,3086,0,3,445,False
37035,3086,0,4,416,False
37036,3086,0,5,441,False
37037,3086,0,6,486,False
37038,3086,0,7,410,False
37039,3086,0,8,464,False
37040,3086,0,9,399,False
37041,3086,0,10,437,False
37042,3086,0,11,377,False
37043,3086,0,12,380,False
37044,3087,0,1,450,False
37045,3087,0,2,496,False
37046,3087,0,3,486,False
37047,3087,0,4,484,False
37048,3087,0,5,476,False
37049,3087,0,6,440,False
37050,3087,0,7,427,False
37051,3087,0,8,427,False
37052,3087,0,9,439,False
37053,3087,0,10,397,False
37054,3087,0,11,361,False
37055,3087,0,12,425,False
37056,3088,1,1,476,True
37057,3088,1,2,505,True
37058,3088,1,3,574,True
37059,3088,1,4,548,True
37060,3088,1,5,542,True
37061,3088,1,6,530,True
37062,3088,1,7,543,True
37063,3088,1,8,483,True
37064,3088,1,9,533,True
37065,3088,1,10,471,True
37066,3088,1,11,488,True
37067,3088,1,12,506,True
37068,3089,0,1,449,False
37069,3089,0,2,466,False
37070,3089,0,3,439,False
37071,3089,0,4,465,False
37072,3089,0,5,442,False
37073,3089,0,6,439,False
37074,3089,0,7,444,False
37075,3089,0,8,411,False
37076,3089,0,9,363,False
37077,3089,0,10,392,False
37078,3089,0,11,391,False
37079,3089,0,12,409,False
37080,3090,0,1,482,False
37081,3090,0,2,472,False
37082,3090,0,3,471,False
37083,3090,0,4,465,False
37084,3090,0,5,463,False
37085,3090,0,6,445,False
37086,3090,0,7,465,False
37087,3090,0,8,438,False
37088,3090,0,9,433,False
37089,3090,0,10,388,False
37090,3090,0,11,367,False
37091,3090,0,12,393,False
37092,3091,7,1,503,True
37093,3091,7,2,460,True
37094,3091,7,3,478,True
37095,3091,7,4,429,True
37096,3091,7,5,455,True
37097,3091,7,6,458,True
37098,3091,7,7,428,True
37099,3091,7,8,486,True
37100,3091,7,9,499,True
37101,3091,7,10,517,True
37102,3091,7,11,502,True
37103,3091,7,12,450,True
37104,3092,9,1,498,True
37105,3092,9,2,474,True
37106,3092,9,3,453,True
37107,3092,9,4,486,True
37108,3092,9,5,465,True
37109,3092,9,6,434,True
37110,3092,9,7,439,True
37111,3092,9,8,424,True
37112,3092,9,9,426,True
37113,3092,9,10,463,True
37114,3092,9,11,440,True
37115,3092,9,12,467,True
37116,3093,10,1,527,True
37117,3093,10,2,482,True
37118,3093,10,3,466,True
37119,3093,10,4,445,True
37120,3093,10,5,410,True
37121,3093,10,6,403,True
37122,3093,10,7,464,True
37123,3093,10,8,419,True
37124,3093,10,9,430,True
37125,3093,10,10,403,True
37126,3093,10,11,486,True
37127,3093,10,12,490,True
37128,3094,4,1,507,True
37129,3094,4,2,511,True
37130,3094,4,3,486,True
