232;2772;2772;1101;1101;Pfeffingen;Basel Land;Pfeffingen;Pfeffingen;;47.4586328,7.5900291;47.4586328,7.5900291
233;4172;2772;1566;1101;Münchwilen (AG);Aargau;Pfeffingen;Pfeffingen;;47.5399234,7.9667513;47.4586328,7.5900291
234;5611;2774;2228;1112;Savigny;Waadt;Schönenbuch;Schönenbuch;;46.5383864,6.7321079;47.5372246,7.5020252
235;5611;2775;2228;1117;Savigny;Waadt;Therwil;Therwil;;46.5383864,6.7321079;47.4990611,7.5532808
236;2782;2792;1059;1120;Brislach;Basel Land;Wahlen;Wahlen;;47.41885,7.5427693;47.4012701,7.5156451
237;2782;2793;1059;1128;Brislach;Basel Land;Zwingen;Zwingen;;47.41885,7.5427693;47.4371566,7.5308866
238;121;2939;162;1129;Wetzikon (ZH);Zürich;Schaffhausen;Schaffhausen;;47.3270602,8.801356;47.6958897,8.6380489
239;55;2933;38;1134;Eglisau;Zürich;Buchberg;Buchberg;;47.5762223,8.5219809;47.5732503,8.5627138
240;217;2933;39;1134;Elgg;Zürich;Buchberg;Buchberg;;47.4910721,8.8665461;47.5732503,8.5627138
241;57;2933;50;1134;Freienstein-Teufen;Zürich;Buchberg;Buchberg;;47.5313791,8.5851744;47.5732503,8.5627138
242;55;2938;38;1148;Eglisau;Zürich;Rüdlingen;Rüdlingen;;47.5762223,8.5219809;48.8508157,10.4894906
243;217;2938;39;1148;Elgg;Zürich;Rüdlingen;Rüdlingen;;47.4910721,8.8665461;48.8508157,10.4894906
244;3236;3033;1248;1162;St. Margrethen;Sankt Gallen;Lutzenberg;Lutzenberg;;47.4496088,9.6376089;47.4591355,9.5798361
245;1341;3035;670;1164;Altendorf;Schwyz;Reute;Reute;;47.1914822,8.8299043;47.419751,9.5760652
246;261;3024;1;1169;Zürich;Zürich;Teufen;Teufen;;47.3768866,8.541694;47.390742,9.3892463
247;2601;3024;918;1169;Solothurn;Solothurn;Teufen;Teufen;;47.2088348,7.532291;47.390742,9.3892463
248;4501;3024;1705;1169;Kradolf-Schönenberg;Thurgau;Teufen;Teufen;;47.5213353,9.1987635;47.390742,9.3892463
249;4671;3024;1706;1169;Kreuzlingen;Thurgau;Teufen;Teufen;;47.6447397,9.1707858;47.390742,9.3892463
250;1341;3037;670;1174;Altendorf;Schwyz;Walzenhausen;Walzenhausen;;47.1914822,8.8299043;47.4513643,9.6023288
251;3231;3037;1186;1174;Au (SG);Sankt Gallen;Walzenhausen;Walzenhausen;;47.431055,9.6343097;47.4513643,9.6023288
252;3236;3037;1248;1174;St. Margrethen;Sankt Gallen;Walzenhausen;Walzenhausen;;47.4496088,9.6376089;47.4513643,9.6023288
253;1341;3038;670;1175;Altendorf;Schwyz;Wolfhalden;Wolfhalden;;47.1914822,8.8299043;47.45371,9.55054
254;1341;3111;670;1178;Altendorf;Schwyz;Oberegg;Oberegg;;47.1914822,8.8299043;47.4228209,9.5498523
255;191;3203;35;1182;Dübendorf;Zürich;St. Gallen;St. Gallen;;47.3971476,8.6180128;47.4244818,9.3767173
256;1702;3203;741;1182;Cham;Zug;St. Gallen;St. Gallen;;47.181225,8.4592089;47.4244818,9.3767173
257;2601;3203;918;1182;Solothurn;Solothurn;St. Gallen;St. Gallen;;47.2088348,7.532291;47.4244818,9.3767173
258;4671;3203;1706;1182;Kreuzlingen;Thurgau;St. Gallen;St. Gallen;;47.6447397,9.1707858;47.4244818,9.3767173
259;2196;3251;750;1183;Fribourg;Fribourg;Altstätten;Altstätten;;46.8064773,7.1619719;47.3774633,9.5469133
260;1341;3233;670;1191;Altendorf;Schwyz;Berneck;Berneck;;47.1914822,8.8299043;47.4255058,9.6135168
261;1322;3233;674;1191;Freienbach;Schwyz;Berneck;Berneck;;47.2064107,8.7565933;47.4255058,9.6135168
262;141;3271;140;1193;Thalwil;Zürich;Buchs (SG);Buchs (SG);;47.2949282,8.5644799;47.1655403,9.4708594
263;1711;3271;739;1193;Zug;Zug;Buchs (SG);Buchs (SG);;47.1661672,8.5154946;47.1655403,9.4708594
264;120;3332;153;1201;Wald (ZH);Zürich;Eschenbach (SG);Eschenbach (SG);;47.2771375,8.9155608;47.2406093,8.9220805
265;3275;3272;1246;1205;Sevelen;Sankt Gallen;Gams;Gams;;47.1218764,9.486948;47.2039131,9.4413218
266;3276;3272;1259;1205;Wartau;Sankt Gallen;Gams;Gams;;47.09181,9.47739;47.2039131,9.4413218
267;120;3333;153;1208;Wald (ZH);Zürich;Goldingen;Goldingen;;47.2771375,8.9155608;47.2629383,8.9663634
268;3212;3392;1198;1216;Eggersriet;Sankt Gallen;Kirchberg (SG);Kirchberg (SG);;47.4426685,9.4719247;47.4113533,9.0401819
269;3392;3392;1216;1216;Kirchberg (SG);Sankt Gallen;Kirchberg (SG);Kirchberg (SG);;47.4113533,9.0401819;47.4113533,9.0401819
270;261;3256;1;1241;Zürich;Zürich;Rüthi (SG);Rüthi (SG);;47.3768866,8.541694;47.1456254,9.3504332
271;9;3256;91;1241;Mettmenstetten;Zürich;Rüthi (SG);Rüthi (SG);;47.2437032,8.4628831;47.1456254,9.3504332
272;3203;3236;1182;1248;St. Gallen;Sankt Gallen;St. Margrethen;St. Margrethen;;47.4244818,9.3767173;47.4496088,9.6376089
273;2196;3298;750;1258;Fribourg;Fribourg;Walenstadt;Walenstadt;;46.8064773,7.1619719;47.12398,9.31603
274;5724;3298;2154;1258;Nyon;Waadt;Walenstadt;Walenstadt;;46.3832683,6.2347852;47.12398,9.31603
275;261;3238;1;1262;Zürich;Zürich;Widnau;Widnau;;47.3768866,8.541694;47.4055145,9.6375563
276;3251;3238;1183;1262;Altstätten;Sankt Gallen;Widnau;Widnau;;47.3774633,9.5469133;47.4055145,9.6375563
277;3238;3238;1262;1262;Widnau;Sankt Gallen;Widnau;Widnau;;47.4055145,9.6375563;47.4055145,9.6375563
278;3212;3901;1198;1267;Eggersriet;Sankt Gallen;Chur;Chur;;47.4426685,9.4719247;46.8507835,9.5319859
279;3392;3901;1216;1267;Kirchberg (SG);Sankt Gallen;Chur;Chur;;47.4113533,9.0401819;46.8507835,9.5319859
280;3901;3901;1267;1267;Chur;Graubünden;Chur;Chur;;46.8507835,9.5319859;46.8507835,9.5319859
281;230;3921;168;1274;Winterthur;Zürich;Arosa;Arosa;;47.4988196,8.7236889;46.7823704,9.6799111
282;2939;3921;1129;1274;Schaffhausen;Schaffhausen;Arosa;Arosa;;47.6958897,8.6380489;46.7823704,9.6799111
283;2257;3851;791;1300;Cressier;Fribourg;Davos;Davos;;47.050861,7.0373624;46.8027453,9.8359701
284;3276;3953;1259;1342;Wartau;Sankt Gallen;Maienfeld;Maienfeld;;47.09181,9.47739;47.00571,9.530813
285;3953;3953;1342;1342;Maienfeld;Graubünden;Maienfeld;Maienfeld;;47.00571,9.530813;47.00571,9.530813
286;3943;3953;1347;1342;Mastrils;Graubünden;Maienfeld;Maienfeld;;46.96628,9.54229;47.00571,9.530813
287;154;3787;80;1405;Küsnacht (ZH);Zürich;St. Moritz;St. Moritz;;47.3189227,8.5844705;46.4907973,9.8355079
288;1063;3787;609;1405;Meggen;Luzern;St. Moritz;St. Moritz;;47.0458287,8.3724158;46.4907973,9.8355079
289;1707;4001;746;1445;Risch;Zug;Aarau;Aarau;;47.1410511,8.4298274;47.390434,8.0457015
290;5130;4271;1902;1446;Tegna;Tessin;Aarburg;Aarburg;;46.186706,8.7443382;47.3205914,7.9066923
291;4021;4323;1455;1454;Baden;Aargau;Bad Zurzach;Bad Zurzach;;47.47288,8.30809;47.5877895,8.2933248
292;4315;4323;1590;1454;Rekingen (AG);Aargau;Bad Zurzach;Bad Zurzach;;47.56982,8.32183;47.5877895,8.2933248
293;243;4022;31;1459;Dietikon;Zürich;Bellikon;Bellikon;;47.4053885,8.39977;47.3891984,8.3440277
294;243;4023;31;1461;Dietikon;Zürich;Bergdietikon;Bergdietikon;;47.4053885,8.39977;47.3934257,8.390457
295;2888;4023;1083;1461;Langenbruck;Basel Land;Bergdietikon;Bergdietikon;;47.3483495,7.7686817;47.3934257,8.390457
296;2888;4062;1083;1462;Langenbruck;Basel Land;Berikon;Berikon;;47.3483495,7.7686817;47.352,8.37021
297;1021;4227;563;1464;Aesch (LU);Luzern;Bettwil;Bettwil;;47.2559244,8.2411615;47.2903281,8.2693321
298;4227;4227;1464;1464;Bettwil;Aargau;Bettwil;Bettwil;;47.2903281,8.2693321;47.2903281,8.2693321
299;1331;4231;680;1486;Küssnacht am Rigi;Schwyz;Dietwil;Dietwil;;47.0843237,8.4431621;47.1488021,8.3920498
300;1703;4231;742;1486;Hünenberg;Zug;Dietwil;Dietwil;;47.1771936,8.4271865;47.1488021,8.3920498
301;6297;4231;2424;1486;Visp;Wallis;Dietwil;Dietwil;;46.2947277,7.8821204;47.1488021,8.3920498
302;1701;4097;740;1495;Baar;Zug;Elfingen;Elfingen;;47.1953729,8.526087;47.5084111,8.0994405
303;4083;4097;1663;1495;Zufikon;Aargau;Elfingen;Elfingen;;47.3455892,8.3577623;47.5084111,8.0994405
304;4021;4026;1455;1497;Baden;Aargau;Ennetbaden;Ennetbaden;;47.47288,8.30809;47.4795038,8.3143249
305;4026;4026;1497;1497;Ennetbaden;Aargau;Ennetbaden;Ennetbaden;;47.4795038,8.3143249;47.4795038,8.3143249
306;2831;4252;1102;1529;Pratteln;Basel Land;Kaiseraugst;Kaiseraugst;;47.5183198,7.6919889;47.5380277,7.7289624
307;243;4030;31;1533;Dietikon;Zürich;Killwangen;Killwangen;;47.4053885,8.39977;47.4326177,8.3484353
308;1702;4310;741;1536;Cham;Zug;Koblenz;Koblenz;;47.181225,8.4592089;50.3569429,7.5889959
309;4312;4310;1543;1536;Lengnau (AG);Aargau;Koblenz;Koblenz;;47.5204237,8.3296194;50.3569429,7.5889959
310;2546;4204;957;1570;Grenchen;Solothurn;Niederlenz;Niederlenz;;47.1922876,7.3958907;47.4015698,8.1761165
311;4671;4204;1706;1570;Kreuzlingen;Thurgau;Niederlenz;Niederlenz;;47.6447397,9.1707858;47.4015698,8.1761165
312;1331;4237;680;1581;Küssnacht am Rigi;Schwyz;Oberrüti;Oberrüti;;47.0843237,8.4431621;47.1659772,8.3944487
313;1703;4237;742;1581;Hünenberg;Zug;Oberrüti;Oberrüti;;47.1771936,8.4271865;47.1659772,8.3944487
314;4021;4237;1455;1581;Baden;Aargau;Oberrüti;Oberrüti;;47.47288,8.30809;47.1659772,8.3944487
315;261;4038;1;1582;Zürich;Zürich;Obersiggenthal;Obersiggenthal;;47.3768866,8.541694;47.4869944,8.2918057
316;2701;4038;1040;1582;Basel;Basel;Obersiggenthal;Obersiggenthal;;47.5595986,7.5885761;47.4869944,8.2918057
317;2702;4038;1041;1582;Bettingen;Basel;Obersiggenthal;Obersiggenthal;;47.5709866,7.6651414;47.4869944,8.2918057
318;2765;4038;1053;1582;Binningen;Basel Land;Obersiggenthal;Obersiggenthal;;47.5378697,7.5709878;47.4869944,8.2918057
319;4021;4038;1455;1582;Baden;Aargau;Obersiggenthal;Obersiggenthal;;47.47288,8.30809;47.4869944,8.2918057
320;4095;4038;1478;1582;Brugg;Aargau;Obersiggenthal;Obersiggenthal;;47.4867355,8.2109103;47.4869944,8.2918057
321;4038;4038;1582;1582;Obersiggenthal;Aargau;Obersiggenthal;Obersiggenthal;;47.4869944,8.2918057;47.4869944,8.2918057
322;5130;4280;1902;1585;Tegna;Tessin;Oftringen;Oftringen;;46.186706,8.7443382;47.3129528,7.9198655
323;243;4039;31;1591;Dietikon;Zürich;Remetschwil;Remetschwil;;47.4053885,8.39977;47.4083745,8.3266242
324;1058;4258;601;1593;Horw;Luzern;Rheinfelden;Rheinfelden;;47.0184461,8.3079399;47.55219,7.7922914
325;5586;4258;1914;1593;Lausanne;Waadt;Rheinfelden;Rheinfelden;;46.5196535,6.6322734;47.55219,7.7922914
326;141;4282;140;1596;Thalwil;Zürich;Rothrist;Rothrist;;47.2949282,8.5644799;47.302214,7.8774496
327;243;4075;31;1598;Dietikon;Zürich;Rudolfstetten-Friedlisberg;Rudolfstetten-Friedlisberg;;47.4053885,8.39977;47.3690655,8.3807414
328;2888;4075;1083;1598;Langenbruck;Basel Land;Rudolfstetten-Friedlisberg;Rudolfstetten-Friedlisberg;;47.3483495,7.7686817;47.3690655,8.3807414
329;1703;4239;742;1617;Hünenberg;Zug;Sins;Sins;;47.1771936,8.4271865;47.1914437,8.3956737
330;4021;4239;1455;1617;Baden;Aargau;Sins;Sins;;47.47288,8.30809;47.1914437,8.3956737
331;261;4040;1;1619;Zürich;Zürich;Spreitenbach;Spreitenbach;;47.3768866,8.541694;47.4221702,8.3638854
332;243;4040;31;1619;Dietikon;Zürich;Spreitenbach;Spreitenbach;;47.4053885,8.39977;47.4221702,8.3638854
333;158;4040;135;1619;Stäfa;Zürich;Spreitenbach;Spreitenbach;;40.9676093,29.1044417;47.4221702,8.3638854
334;243;4081;31;1649;Dietikon;Zürich;Widen;Widen;;47.4053885,8.39977;47.3680474,8.3630648
335;1702;4566;741;1665;Cham;Zug;Frauenfeld;Frauenfeld;;47.181225,8.4592089;47.5535997,8.8987541
336;217;4551;39;1666;Elgg;Zürich;Aadorf;Aadorf;;47.4910721,8.8665461;47.4884348,8.9035411
337;5586;4641;1914;1668;Lausanne;Waadt;Altnau;Altnau;;46.5196535,6.6322734;47.6106454,9.2573197
338;371;4643;201;1679;Biel (BE);Bern;Bottighofen;Bottighofen;;47.1367785,7.2467909;47.6356004,9.2095187
339;4643;4643;1679;1679;Bottighofen;Thurgau;Bottighofen;Bottighofen;;47.6356004,9.2095187;47.6356004,9.2095187
340;4683;4671;1708;1706;Lengwil;Thurgau;Kreuzlingen;Kreuzlingen;;47.6185527,9.1931347;47.6447397,9.1707858
341;4851;4671;1722;1706;Salenstein;Thurgau;Kreuzlingen;Kreuzlingen;;47.6689605,9.058747;47.6447397,9.1707858
342;3212;4831;1198;1713;Eggersriet;Sankt Gallen;Müllheim;Müllheim;;47.4426685,9.4719247;47.8091623,7.6180353
343;4831;4831;1713;1713;Müllheim;Thurgau;Müllheim;Müllheim;;47.8091623,7.6180353;47.8091623,7.6180353
344;3392;4751;1216;1719;Kirchberg (SG);Sankt Gallen;Rickenbach (TG);Rickenbach (TG);;47.4113533,9.0401819;47.4493246,9.0498296
345;4651;4696;1693;1731;Gottlieben;Thurgau;Tägerwilen;Tägerwilen;;47.6635399,9.1348964;47.655571,9.1312081
346;3392;4786;1216;1742;Kirchberg (SG);Sankt Gallen;Wilen (TG);Wilen (TG);;47.4113533,9.0401819;47.4515396,9.0343854
347;5130;5130;1902;1902;Tegna;Tessin;Tegna;Tegna;;46.186706,8.7443382;46.186706,8.7443382
348;371;5586;201;1914;Biel (BE);Bern;Lausanne;Lausanne;;47.1367785,7.2467909;46.5196535,6.6322734
349;2703;5586;1042;1914;Riehen;Basel;Lausanne;Lausanne;;47.5848274,7.6499111;46.5196535,6.6322734
350;5632;5586;2030;1914;Denges;Waadt;Lausanne;Lausanne;;46.5248345,6.5414283;46.5196535,6.6322734
351;5643;5586;2189;1914;Préverenges;Waadt;Lausanne;Lausanne;;46.5175835,6.5252682;46.5196535,6.6322734
352;5648;5586;2224;1914;Saint-Sulpice (VD);Waadt;Lausanne;Lausanne;;46.510114,6.5581951;46.5196535,6.6322734
353;5586;5581;1914;1933;Lausanne;Waadt;Belmont-sur-Lausanne;Belmont-sur-Lausanne;;46.5196535,6.6322734;46.5191267,6.6789123
354;5581;5581;1933;1933;Belmont-sur-Lausanne;Waadt;Belmont-sur-Lausanne;Belmont-sur-Lausanne;;46.5191267,6.6789123;46.5191267,6.6789123
355;6136;5581;2355;1933;Martigny;Wallis;Belmont-sur-Lausanne;Belmont-sur-Lausanne;;46.1049798,7.0755334;46.5191267,6.6789123
356;5586;5881;1914;1942;Lausanne;Waadt;Blonay;Blonay;;46.5196535,6.6322734;46.4647104,6.8946536
357;5646;5881;2221;1942;Saint-Prex;Waadt;Blonay;Blonay;;46.4829113,6.4583435;46.4647104,6.8946536
358;2223;5811;836;1966;Le Glèbe;Fribourg;Cerniaz (VD);Cerniaz (VD);;46.2339777,6.0557663;46.7265588,6.8955942
359;2321;5884;753;2011;Attalens;Fribourg;Corsier-sur-Vevey;Corsier-sur-Vevey;;46.5103309,6.8485685;46.4725243,6.8482854
360;2223;5671;836;2033;Le Glèbe;Fribourg;Dompierre (VD);Dompierre (VD);;46.2339777,6.0557663;46.7082946,6.8831226
361;5890;5518;2258;2037;Vevey;Waadt;Echallens;Echallens;;46.4628333,6.8419192;46.6410996,6.6344508
362;5633;5633;2038;2038;Echandens;Waadt;Echandens;Echandens;;46.5352022,6.5418995;46.5352022,6.5418995
363;2321;5787;753;2042;Attalens;Fribourg;Ecoteaux;Ecoteaux;;46.5103309,6.8485685;46.5457329,6.86271
364;5641;5635;2134;2043;Monnaz;Waadt;Ecublens (VD);Ecublens (VD);;46.528668,6.4790064;46.5296363,6.5615252
365;5648;5635;2224;2043;Saint-Sulpice (VD);Waadt;Ecublens (VD);Ecublens (VD);;46.510114,6.5581951;46.5296363,6.5615252
366;5503;5635;2278;2043;Vufflens-la-Ville;Waadt;Ecublens (VD);Ecublens (VD);;46.5787989,6.539418;46.5296363,6.5615252
367;5586;5721;1914;2073;Lausanne;Waadt;Gland;Gland;;46.5196535,6.6322734;46.4203001,6.2698809
368;5635;5721;2043;2073;Ecublens (VD);Waadt;Gland;Gland;;46.5296363,6.5615252;46.4203001,6.2698809
369;2321;5885;753;2088;Attalens;Fribourg;Jongny;Jongny;;46.5103309,6.8485685;46.4826453,6.8470796
370;2321;5801;753;2107;Attalens;Fribourg;Les Thioleyres;Les Thioleyres;;46.5103309,6.8485685;46.5396202,6.8118613
371;2223;5674;836;2113;Le Glèbe;Fribourg;Lovatens;Lovatens;;46.2339777,6.0557663;46.6917509,6.8639494
372;5582;5606;1988;2119;Cheseaux-sur-Lausanne;Waadt;Lutry;Lutry;;46.585452,6.6047712;46.5088803,6.6827638
373;5890;5606;2258;2119;Vevey;Waadt;Lutry;Lutry;;46.4628333,6.8419192;46.5088803,6.6827638
374;5484;5886;2074;2142;Gollion;Waadt;Montreux;Montreux;;46.5852808,6.5067932;46.4312213,6.9106799
375;5409;5886;2157;2142;Ollon;Waadt;Montreux;Montreux;;46.2957462,6.9916269;46.4312213,6.9106799
376;5410;5886;2162;2142;Ormont-Dessous;Waadt;Montreux;Montreux;;46.3616617,7.0515386;46.4312213,6.9106799
377;6458;5886;2432;2142;Neuchâtel;Neuchâtel;Montreux;Montreux;;46.9899874,6.9292732;46.4312213,6.9106799
378;3788;5642;1385;2145;S-chanf;Graubünden;Morges;Morges;;46.6114275,9.9829535;46.5088127,6.4961301
379;5642;5642;2145;2145;Morges;Waadt;Morges;Morges;;46.5088127,6.4961301;46.5088127,6.4961301
380;5886;5724;2142;2154;Montreux;Waadt;Nyon;Nyon;;46.4312213,6.9106799;46.3832683,6.2347852
381;6266;5724;2289;2154;Sion;Wallis;Nyon;Nyon;;46.2331221,7.360626;46.3832683,6.2347852
382;2321;5795;753;2171;Attalens;Fribourg;Palézieux;Palézieux;;46.5103309,6.8485685;46.5547204,6.8297563
383;5586;5643;1914;2189;Lausanne;Waadt;Préverenges;Préverenges;;46.5196535,6.6322734;46.5175835,6.5252682
384;5643;5643;2189;2189;Préverenges;Waadt;Préverenges;Préverenges;;46.5175835,6.5252682;46.5175835,6.5252682
385;2223;5683;836;2190;Le Glèbe;Fribourg;Prévonloup;Prévonloup;;46.2339777,6.0557663;46.6997998,6.8814659
386;5582;5590;1988;2194;Cheseaux-sur-Lausanne;Waadt;Pully;Pully;;46.585452,6.6047712;46.5092681,6.6654949
387;5606;5590;2119;2194;Lutry;Waadt;Pully;Pully;;46.5088803,6.6827638;46.5092681,6.6654949
388;5627;5591;1981;2196;Chavannes-près-Renens;Waadt;Renens (VD);Renens (VD);;46.5316376,6.5749696;46.53381,6.59137
389;2321;5888;753;2218;Attalens;Fribourg;Saint-Légier-La Chiésaz;Saint-Légier-La Chiésaz;;46.5103309,6.8485685;46.4717185,6.8767709
390;2223;5826;836;2229;Le Glèbe;Fribourg;Seigneux;Seigneux;;46.2339777,6.0557663;46.728,6.87861
391;2701;5799;1040;2232;Basel;Basel;Servion;Servion;;47.5595986,7.5885761;46.57147,6.77879
392;5422;5729;1924;2241;Aubonne;Waadt;Tannay;Tannay;;46.4953291,6.3918325;46.310046,6.1735347
393;5729;5729;2241;2241;Tannay;Waadt;Tannay;Tannay;;46.310046,6.1735347;46.310046,6.1735347
394;6621;5729;2485;2241;Genève;Genf;Tannay;Tannay;;46.2043907,6.1431577;46.310046,6.1735347
395;5484;5890;2074;2258;Gollion;Waadt;Vevey;Vevey;;46.5852808,6.5067932;46.4628333,6.8419192
396;2223;5829;836;2261;Le Glèbe;Fribourg;Villars-Bramard;Villars-Bramard;;46.2339777,6.0557663;46.71921,6.89887
397;2223;5830;836;2272;Le Glèbe;Fribourg;Villarzel;Villarzel;;46.2339777,6.0557663;46.7484013,6.9129687
398;5648;5938;2224;2286;Saint-Sulpice (VD);Waadt;Yverdon-les-Bains;Yverdon-les-Bains;;46.510114,6.5581951;46.7784736,6.641183
399;6436;5938;2465;2286;Le Locle;Neuchâtel;Yverdon-les-Bains;Yverdon-les-Bains;;47.0577195,6.7487354;46.7784736,6.641183
400;5586;6152;1914;2317;Lausanne;Waadt;Collombey-Muraz;Collombey-Muraz;;46.5196535,6.6322734;46.2710282,6.9459483
401;2701;6023;1040;2319;Basel;Basel;Conthey;Conthey;;47.5595986,7.5885761;46.2244777,7.303512
402;6191;6023;2295;2319;Ausserberg;Wallis;Conthey;Conthey;;46.31444,7.8507;46.2244777,7.303512
403;2701;6458;1040;2432;Basel;Basel;Neuchâtel;Neuchâtel;;47.5595986,7.5885761;46.9899874,6.9292732
404;5583;6458;2017;2432;Crissier;Waadt;Neuchâtel;Neuchâtel;;46.5518687,6.5743458;46.9899874,6.9292732
405;5914;6458;2045;2432;Ependes (VD);Waadt;Neuchâtel;Neuchâtel;;46.7428093,6.6081451;46.9899874,6.9292732
406;739;6407;312;2444;Ipsach;Bern;Corcelles-Cormondrèche;Corcelles-Cormondrèche;;47.1143109,7.232491;46.98504,6.8723478
407;6458;6407;2432;2444;Neuchâtel;Neuchâtel;Corcelles-Cormondrèche;Corcelles-Cormondrèche;;46.9899874,6.9292732;46.98504,6.8723478
408;261;6421;1;2458;Zürich;Zürich;La Chaux-de-Fonds;La Chaux-de-Fonds;;47.3768866,8.541694;47.1034892,6.8327838
409;191;6421;35;2458;Dübendorf;Zürich;La Chaux-de-Fonds;La Chaux-de-Fonds;;47.3971476,8.6180128;47.1034892,6.8327838
410;5254;6512;1850;2482;Mendrisio;Tessin;Val-de-Travers;Val-de-Travers;;45.8713339,8.9841329;46.90449,6.5841256
411;5203;6512;1860;2482;Morcote;Tessin;Val-de-Travers;Val-de-Travers;;45.9278156,8.9078997;46.90449,6.5841256
412;6608;6512;2493;2482;Carouge (GE);Genf;Val-de-Travers;Val-de-Travers;;46.1829674,6.1378539;46.90449,6.5841256
413;6741;6512;2565;2482;Le Bémont;Jura;Val-de-Travers;Val-de-Travers;;46.5202721,6.678129;46.90449,6.5841256
414;351;6621;172;2485;Bern;Bern;Genève;Genève;;46.9479739,7.4474468;46.2043907,6.1431577
415;4021;6621;1455;2485;Baden;Aargau;Genève;Genève;;47.47288,8.30809;46.2043907,6.1431577
416;4095;6621;1478;2485;Brugg;Aargau;Genève;Genève;;47.4867355,8.2109103;46.2043907,6.1431577
417;5635;6621;2043;2485;Ecublens (VD);Waadt;Genève;Genève;;46.5296363,6.5615252;46.2043907,6.1431577
418;5606;6621;2119;2485;Lutry;Waadt;Genève;Genève;;46.5088803,6.6827638;46.2043907,6.1431577
419;5888;6621;2218;2485;Saint-Légier-La Chiésaz;Waadt;Genève;Genève;;46.4717185,6.8767709;46.2043907,6.1431577
420;5647;6621;2223;2485;Saint-Saphorin-sur-Morges;Waadt;Genève;Genève;;46.5460528,6.4883645;46.2043907,6.1431577
421;6800;6621;2579;2485;Porrentruy;Jura;Genève;Genève;;47.416647,7.0765657;46.2043907,6.1431577
422;6621;6608;2485;2493;Genève;Genf;Carouge (GE);Carouge (GE);;46.2043907,6.1431577;46.1829674,6.1378539
423;6628;6608;2511;2493;Lancy;Genf;Carouge (GE);Carouge (GE);;46.1885168,6.1144546;46.1829674,6.1378539
424;5886;6610;2142;2495;Montreux;Waadt;Céligny;Céligny;;46.4312213,6.9106799;46.352208,6.196334
425;5725;6610;2187;2495;Prangins;Waadt;Céligny;Céligny;;46.3943352,6.2492927;46.352208,6.196334
426;6621;6615;2485;2500;Genève;Genf;Collex-Bossy;Collex-Bossy;;46.2043907,6.1431577;46.2715983,6.125981
427;6633;6617;2517;2502;Plan-les-Ouates;Genf;Cologny;Cologny;;46.1668075,6.1145793;46.224552,6.1827372
428;5586;6625;1914;2508;Lausanne;Waadt;Hermance;Hermance;;46.5196535,6.6322734;46.3006983,6.2449688
429;5503;6625;2278;2508;Vufflens-la-Ville;Waadt;Hermance;Hermance;;46.5787989,6.539418;46.3006983,6.2449688
430;2762;6626;1045;2509;Allschwil;Basel Land;Jussy;Jussy;;47.5528925,7.5433615;46.2347656,6.2652187
431;6621;6626;2485;2509;Genève;Genf;Jussy;Jussy;;46.2043907,6.1431577;46.2347656,6.2652187
432;6621;6628;2485;2511;Genève;Genf;Lancy;Lancy;;46.2043907,6.1431577;46.1885168,6.1144546
433;6628;6628;2511;2511;Lancy;Genf;Lancy;Lancy;;46.1885168,6.1144546;46.1885168,6.1144546
434;5635;6630;2043;2514;Ecublens (VD);Waadt;Meyrin;Meyrin;;46.5296363,6.5615252;46.2283204,6.070988
435;6621;6632;2485;2516;Genève;Genf;Perly-Certoux;Perly-Certoux;;46.2043907,6.1431577;46.1553483,6.0945809
436;6615;6643;2500;2527;Collex-Bossy;Genf;Vernier;Vernier;;46.2715983,6.125981;46.2122638,6.1052686
437;6608;6742;2493;2567;Carouge (GE);Genf;Les Bois;Les Bois;;46.1829674,6.1378539;47.1774878,6.9052937
438;6741;6742;2565;2567;Le Bémont;Jura;Les Bois;Les Bois;;46.5202721,6.678129;47.1774878,6.9052937
