261,4040,1,1619,Zürich,Zürich,Spreitenbach,Aargau,"Zürich,Zürich","Spreitenbach,Aargau","47.3768866,8.541694","47.4221702,8.3638854",331
243,4040,31,1619,Dietikon,Zürich,Spreitenbach,Aargau,"Dietikon,Zürich","Spreitenbach,Aargau","47.4053885,8.39977","47.4221702,8.3638854",332
158,4040,135,1619,Stäfa,Zürich,Spreitenbach,Aargau,"Stäfa,Zürich","Spreitenbach,Aargau","47.2392343,8.7351356","47.4221702,8.3638854",333
243,4081,31,1649,Dietikon,Zürich,Widen,Aargau,"Dietikon,Zürich","Widen,Aargau","47.4053885,8.39977","47.3680474,8.3630648",334
1702,4566,741,1665,Cham,Zug,Frauenfeld,Thurgau,"Cham,Zug","Frauenfeld,Thurgau","47.181225,8.4592089","47.5535997,8.8987541",335
217,4551,39,1666,Elgg,Zürich,Aadorf,Thurgau,"Elgg,Zürich","Aadorf,Thurgau","47.4910721,8.8665461","47.4884348,8.9035411",336
5586,4641,1914,1668,Lausanne,Waadt,Altnau,Thurgau,"Lausanne,Waadt","Altnau,Thurgau","46.5196535,6.6322734","47.6106454,9.2573197",337
371,4643,201,1679,Biel (BE),Bern,Bottighofen,Thurgau,"Biel (BE),Bern","Bottighofen,Thurgau","47.1367785,7.2467909","47.6356004,9.2095187",338
4643,4643,1679,1679,Bottighofen,Thurgau,Bottighofen,Thurgau,"Bottighofen,Thurgau","Bottighofen,Thurgau","47.6356004,9.2095187","47.6356004,9.2095187",339
4683,4671,1708,1706,Lengwil,Thurgau,Kreuzlingen,Thurgau,"Lengwil,Thurgau","Kreuzlingen,Thurgau","47.6185527,9.1931347","47.6447397,9.1707858",340
4851,4671,1722,1706,Salenstein,Thurgau,Kreuzlingen,Thurgau,"Salenstein,Thurgau","Kreuzlingen,Thurgau","47.6689605,9.058747","47.6447397,9.1707858",341
3212,4831,1198,1713,Eggersriet,Sankt Gallen,Müllheim,Thurgau,"Eggersriet,Sankt Gallen","Müllheim,Thurgau","47.4426685,9.4719247","47.6020263,9.0019686",342
4831,4831,1713,1713,Müllheim,Thurgau,Müllheim,Thurgau,"Müllheim,Thurgau","Müllheim,Thurgau","47.6020263,9.0019686","47.6020263,9.0019686",343
3392,4751,1216,1719,Kirchberg (SG),Sankt Gallen,Rickenbach (TG),Thurgau,"Kirchberg (SG),Sankt Gallen","Rickenbach (TG),Thurgau","47.4113533,9.0401819","47.4493246,9.0498296",344
4651,4696,1693,1731,Gottlieben,Thurgau,Tägerwilen,Thurgau,"Gottlieben,Thurgau","Tägerwilen,Thurgau","47.6635399,9.1348964","47.655571,9.1312081",345
3392,4786,1216,1742,Kirchberg (SG),Sankt Gallen,Wilen (TG),Thurgau,"Kirchberg (SG),Sankt Gallen","Wilen (TG),Thurgau","47.4113533,9.0401819","47.4515396,9.0343854",346
5130,5130,1902,1902,Tegna,Tessin,Tegna,Tessin,"Tegna,Tessin","Tegna,Tessin","46.186706,8.7443382","46.186706,8.7443382",347
371,5586,201,1914,Biel (BE),Bern,Lausanne,Waadt,"Biel (BE),Bern","Lausanne,Waadt","47.1367785,7.2467909","46.5196535,6.6322734",348
2703,5586,1042,1914,Riehen,Basel,Lausanne,Waadt,"Riehen,Basel","Lausanne,Waadt","47.5848274,7.6499111","46.5196535,6.6322734",349
5632,5586,2030,1914,Denges,Waadt,Lausanne,Waadt,"Denges,Waadt","Lausanne,Waadt","46.5248345,6.5414283","46.5196535,6.6322734",350
5643,5586,2189,1914,Préverenges,Waadt,Lausanne,Waadt,"Préverenges,Waadt","Lausanne,Waadt","46.5175835,6.5252682","46.5196535,6.6322734",351
5648,5586,2224,1914,Saint-Sulpice (VD),Waadt,Lausanne,Waadt,"Saint-Sulpice (VD),Waadt","Lausanne,Waadt","46.510114,6.5581951","46.5196535,6.6322734",352
5586,5581,1914,1933,Lausanne,Waadt,Belmont-sur-Lausanne,Waadt,"Lausanne,Waadt","Belmont-sur-Lausanne,Waadt","46.5196535,6.6322734","46.5191267,6.6789123",353
5581,5581,1933,1933,Belmont-sur-Lausanne,Waadt,Belmont-sur-Lausanne,Waadt,"Belmont-sur-Lausanne,Waadt","Belmont-sur-Lausanne,Waadt","46.5191267,6.6789123","46.5191267,6.6789123",354
6136,5581,2355,1933,Martigny,Wallis,Belmont-sur-Lausanne,Waadt,"Martigny,Wallis","Belmont-sur-Lausanne,Waadt","46.1049798,7.0755334","46.5191267,6.6789123",355
5586,5881,1914,1942,Lausanne,Waadt,Blonay,Waadt,"Lausanne,Waadt","Blonay,Waadt","46.5196535,6.6322734","46.4647104,6.8946536",356
5646,5881,2221,1942,Saint-Prex,Waadt,Blonay,Waadt,"Saint-Prex,Waadt","Blonay,Waadt","46.4829113,6.4583435","46.4647104,6.8946536",357
2223,5811,836,1966,Le Glèbe,Fribourg,Cerniaz (VD),Waadt,"Le Glèbe,Fribourg","Cerniaz (VD),Waadt","46.7163849,7.0330044","46.7265588,6.8955942",358
2321,5884,753,2011,Attalens,Fribourg,Corsier-sur-Vevey,Waadt,"Attalens,Fribourg","Corsier-sur-Vevey,Waadt","46.5103309,6.8485685","46.4725243,6.8482854",359
2223,5671,836,2033,Le Glèbe,Fribourg,Dompierre (VD),Waadt,"Le Glèbe,Fribourg","Dompierre (VD),Waadt","46.7163849,7.0330044","46.7082946,6.8831226",360
5890,5518,2258,2037,Vevey,Waadt,Echallens,Waadt,"Vevey,Waadt","Echallens,Waadt","46.4628333,6.8419192","46.6410996,6.6344508",361
5633,5633,2038,2038,Echandens,Waadt,Echandens,Waadt,"Echandens,Waadt","Echandens,Waadt","46.5352022,6.5418995","46.5352022,6.5418995",362
2321,5787,753,2042,Attalens,Fribourg,Ecoteaux,Waadt,"Attalens,Fribourg","Ecoteaux,Waadt","46.5103309,6.8485685","46.5457329,6.86271",363
5641,5635,2134,2043,Monnaz,Waadt,Ecublens (VD),Waadt,"Monnaz,Waadt","Ecublens (VD),Waadt","46.528668,6.4790064","46.5296363,6.5615252",364
5648,5635,2224,2043,Saint-Sulpice (VD),Waadt,Ecublens (VD),Waadt,"Saint-Sulpice (VD),Waadt","Ecublens (VD),Waadt","46.510114,6.5581951","46.5296363,6.5615252",365
5503,5635,2278,2043,Vufflens-la-Ville,Waadt,Ecublens (VD),Waadt,"Vufflens-la-Ville,Waadt","Ecublens (VD),Waadt","46.5787989,6.539418","46.5296363,6.5615252",366
5586,5721,1914,2073,Lausanne,Waadt,Gland,Waadt,"Lausanne,Waadt","Gland,Waadt","46.5196535,6.6322734","46.4203001,6.2698809",367
5635,5721,2043,2073,Ecublens (VD),Waadt,Gland,Waadt,"Ecublens (VD),Waadt","Gland,Waadt","46.5296363,6.5615252","46.4203001,6.2698809",368
2321,5885,753,2088,Attalens,Fribourg,Jongny,Waadt,"Attalens,Fribourg","Jongny,Waadt","46.5103309,6.8485685","46.4826453,6.8470796",369
2321,5801,753,2107,Attalens,Fribourg,Les Thioleyres,Waadt,"Attalens,Fribourg","Les Thioleyres,Waadt","46.5103309,6.8485685","46.5396202,6.8118613",370
2223,5674,836,2113,Le Glèbe,Fribourg,Lovatens,Waadt,"Le Glèbe,Fribourg","Lovatens,Waadt","46.7163849,7.0330044","46.6917509,6.8639494",371
5582,5606,1988,2119,Cheseaux-sur-Lausanne,Waadt,Lutry,Waadt,"Cheseaux-sur-Lausanne,Waadt","Lutry,Waadt","46.585452,6.6047712","46.5088803,6.6827638",372
5890,5606,2258,2119,Vevey,Waadt,Lutry,Waadt,"Vevey,Waadt","Lutry,Waadt","46.4628333,6.8419192","46.5088803,6.6827638",373
5484,5886,2074,2142,Gollion,Waadt,Montreux,Waadt,"Gollion,Waadt","Montreux,Waadt","46.5852808,6.5067932","46.4312213,6.9106799",374
5409,5886,2157,2142,Ollon,Waadt,Montreux,Waadt,"Ollon,Waadt","Montreux,Waadt","46.2957462,6.9916269","46.4312213,6.9106799",375
5410,5886,2162,2142,Ormont-Dessous,Waadt,Montreux,Waadt,"Ormont-Dessous,Waadt","Montreux,Waadt","46.3616617,7.0515386","46.4312213,6.9106799",376
6458,5886,2432,2142,Neuchâtel,Neuchâtel,Montreux,Waadt,"Neuchâtel,Neuchâtel","Montreux,Waadt","46.9899874,6.9292732","46.4312213,6.9106799",377
3788,5642,1385,2145,S-chanf,Graubünden,Morges,Waadt,"S-chanf,Graubünden","Morges,Waadt","46.6114275,9.9829535","46.5088127,6.4961301",378
5642,5642,2145,2145,Morges,Waadt,Morges,Waadt,"Morges,Waadt","Morges,Waadt","46.5088127,6.4961301","46.5088127,6.4961301",379
5886,5724,2142,2154,Montreux,Waadt,Nyon,Waadt,"Montreux,Waadt","Nyon,Waadt","46.4312213,6.9106799","46.3832683,6.2347852",380
6266,5724,2289,2154,Sion,Wallis,Nyon,Waadt,"Sion,Wallis","Nyon,Waadt","46.2331221,7.360626","46.3832683,6.2347852",381
2321,5795,753,2171,Attalens,Fribourg,Palézieux,Waadt,"Attalens,Fribourg","Palézieux,Waadt","46.5103309,6.8485685","46.5547204,6.8297563",382
5586,5643,1914,2189,Lausanne,Waadt,Préverenges,Waadt,"Lausanne,Waadt","Préverenges,Waadt","46.5196535,6.6322734","46.5175835,6.5252682",383
5643,5643,2189,2189,Préverenges,Waadt,Préverenges,Waadt,"Préverenges,Waadt","Préverenges,Waadt","46.5175835,6.5252682","46.5175835,6.5252682",384
2223,5683,836,2190,Le Glèbe,Fribourg,Prévonloup,Waadt,"Le Glèbe,Fribourg","Prévonloup,Waadt","46.7163849,7.0330044","46.6997998,6.8814659",385
5582,5590,1988,2194,Cheseaux-sur-Lausanne,Waadt,Pully,Waadt,"Cheseaux-sur-Lausanne,Waadt","Pully,Waadt","46.585452,6.6047712","46.5092681,6.6654949",386
5606,5590,2119,2194,Lutry,Waadt,Pully,Waadt,"Lutry,Waadt","Pully,Waadt","46.5088803,6.6827638","46.5092681,6.6654949",387
5627,5591,1981,2196,Chavannes-près-Renens,Waadt,Renens (VD),Waadt,"Chavannes-près-Renens,Waadt","Renens (VD),Waadt","46.5316376,6.5749696","46.53381,6.59137",388
2321,5888,753,2218,Attalens,Fribourg,Saint-Légier-La Chiésaz,Waadt,"Attalens,Fribourg","Saint-Légier-La Chiésaz,Waadt","46.5103309,6.8485685","46.4717185,6.8767709",389
2223,5826,836,2229,Le Glèbe,Fribourg,Seigneux,Waadt,"Le Glèbe,Fribourg","Seigneux,Waadt","46.7163849,7.0330044","46.728,6.87861",390
2701,5799,1040,2232,Basel,Basel,Servion,Waadt,"Basel,Basel","Servion,Waadt","47.5595986,7.5885761","46.57147,6.77879",391
5422,5729,1924,2241,Aubonne,Waadt,Tannay,Waadt,"Aubonne,Waadt","Tannay,Waadt","46.4953291,6.3918325","46.310046,6.1735347",392
5729,5729,2241,2241,Tannay,Waadt,Tannay,Waadt,"Tannay,Waadt","Tannay,Waadt","46.310046,6.1735347","46.310046,6.1735347",393
6621,5729,2485,2241,Genève,Genf,Tannay,Waadt,"Genève,Genf","Tannay,Waadt","46.2043907,6.1431577","46.310046,6.1735347",394
5484,5890,2074,2258,Gollion,Waadt,Vevey,Waadt,"Gollion,Waadt","Vevey,Waadt","46.5852808,6.5067932","46.4628333,6.8419192",395
2223,5829,836,2261,Le Glèbe,Fribourg,Villars-Bramard,Waadt,"Le Glèbe,Fribourg","Villars-Bramard,Waadt","46.7163849,7.0330044","46.71921,6.89887",396
2223,5830,836,2272,Le Glèbe,Fribourg,Villarzel,Waadt,"Le Glèbe,Fribourg","Villarzel,Waadt","46.7163849,7.0330044","46.7484013,6.9129687",397
5648,5938,2224,2286,Saint-Sulpice (VD),Waadt,Yverdon-les-Bains,Waadt,"Saint-Sulpice (VD),Waadt","Yverdon-les-Bains,Waadt","46.510114,6.5581951","46.7784736,6.641183",398
6436,5938,2465,2286,Le Locle,Neuchâtel,Yverdon-les-Bains,Waadt,"Le Locle,Neuchâtel","Yverdon-les-Bains,Waadt","47.0577195,6.7487354","46.7784736,6.641183",399
5586,6152,1914,2317,Lausanne,Waadt,Collombey-Muraz,Wallis,"Lausanne,Waadt","Collombey-Muraz,Wallis","46.5196535,6.6322734","46.2710282,6.9459483",400
2701,6023,1040,2319,Basel,Basel,Conthey,Wallis,"Basel,Basel","Conthey,Wallis","47.5595986,7.5885761","46.2244777,7.303512",401
6191,6023,2295,2319,Ausserberg,Wallis,Conthey,Wallis,"Ausserberg,Wallis","Conthey,Wallis","46.31444,7.8507","46.2244777,7.303512",402
2701,6458,1040,2432,Basel,Basel,Neuchâtel,Neuchâtel,"Basel,Basel","Neuchâtel,Neuchâtel","47.5595986,7.5885761","46.9899874,6.9292732",403
5583,6458,2017,2432,Crissier,Waadt,Neuchâtel,Neuchâtel,"Crissier,Waadt","Neuchâtel,Neuchâtel","46.5518687,6.5743458","46.9899874,6.9292732",404
5914,6458,2045,2432,Ependes (VD),Waadt,Neuchâtel,Neuchâtel,"Ependes (VD),Waadt","Neuchâtel,Neuchâtel","46.7428093,6.6081451","46.9899874,6.9292732",405
739,6407,312,2444,Ipsach,Bern,Corcelles-Cormondrèche,Neuchâtel,"Ipsach,Bern","Corcelles-Cormondrèche,Neuchâtel","47.1143109,7.232491","46.98504,6.8723478",406
6458,6407,2432,2444,Neuchâtel,Neuchâtel,Corcelles-Cormondrèche,Neuchâtel,"Neuchâtel,Neuchâtel","Corcelles-Cormondrèche,Neuchâtel","46.9899874,6.9292732","46.98504,6.8723478",407
261,6421,1,2458,Zürich,Zürich,La Chaux-de-Fonds,Neuchâtel,"Zürich,Zürich","La Chaux-de-Fonds,Neuchâtel","47.3768866,8.541694","47.1034892,6.8327838",408
191,6421,35,2458,Dübendorf,Zürich,La Chaux-de-Fonds,Neuchâtel,"Dübendorf,Zürich","La Chaux-de-Fonds,Neuchâtel","47.3971476,8.6180128","47.1034892,6.8327838",409
5254,6512,1850,2482,Mendrisio,Tessin,Val-de-Travers,Neuchâtel,"Mendrisio,Tessin","Val-de-Travers,Neuchâtel","45.8713339,8.9841329","46.90449,6.5841256",410
5203,6512,1860,2482,Morcote,Tessin,Val-de-Travers,Neuchâtel,"Morcote,Tessin","Val-de-Travers,Neuchâtel","45.9278156,8.9078997","46.90449,6.5841256",411
6608,6512,2493,2482,Carouge (GE),Genf,Val-de-Travers,Neuchâtel,"Carouge (GE),Genf","Val-de-Travers,Neuchâtel","46.1829674,6.1378539","46.90449,6.5841256",412
6741,6512,2565,2482,Le Bémont,Jura,Val-de-Travers,Neuchâtel,"Le Bémont,Jura","Val-de-Travers,Neuchâtel","47.2641535,7.0135675","46.90449,6.5841256",413
351,6621,172,2485,Bern,Bern,Genève,Genf,"Bern,Bern","Genève,Genf","46.9479739,7.4474468","46.2043907,6.1431577",414
4021,6621,1455,2485,Baden,Aargau,Genève,Genf,"Baden,Aargau","Genève,Genf","47.47288,8.30809","46.2043907,6.1431577",415
4095,6621,1478,2485,Brugg,Aargau,Genève,Genf,"Brugg,Aargau","Genève,Genf","47.4867355,8.2109103","46.2043907,6.1431577",416
5635,6621,2043,2485,Ecublens (VD),Waadt,Genève,Genf,"Ecublens (VD),Waadt","Genève,Genf","46.5296363,6.5615252","46.2043907,6.1431577",417
5606,6621,2119,2485,Lutry,Waadt,Genève,Genf,"Lutry,Waadt","Genève,Genf","46.5088803,6.6827638","46.2043907,6.1431577",418
5888,6621,2218,2485,Saint-Légier-La Chiésaz,Waadt,Genève,Genf,"Saint-Légier-La Chiésaz,Waadt","Genève,Genf","46.4717185,6.8767709","46.2043907,6.1431577",419
5647,6621,2223,2485,Saint-Saphorin-sur-Morges,Waadt,Genève,Genf,"Saint-Saphorin-sur-Morges,Waadt","Genève,Genf","46.5460528,6.4883645","46.2043907,6.1431577",420
6800,6621,2579,2485,Porrentruy,Jura,Genève,Genf,"Porrentruy,Jura","Genève,Genf","47.416647,7.0765657","46.2043907,6.1431577",421
6621,6608,2485,2493,Genève,Genf,Carouge (GE),Genf,"Genève,Genf","Carouge (GE),Genf","46.2043907,6.1431577","46.1829674,6.1378539",422
6628,6608,2511,2493,Lancy,Genf,Carouge (GE),Genf,"Lancy,Genf","Carouge (GE),Genf","46.1885168,6.1144546","46.1829674,6.1378539",423
5886,6610,2142,2495,Montreux,Waadt,Céligny,Genf,"Montreux,Waadt","Céligny,Genf","46.4312213,6.9106799","46.3504128,6.1952524",424
5725,6610,2187,2495,Prangins,Waadt,Céligny,Genf,"Prangins,Waadt","Céligny,Genf","46.3943352,6.2492927","46.3504128,6.1952524",425
6621,6615,2485,2500,Genève,Genf,Collex-Bossy,Genf,"Genève,Genf","Collex-Bossy,Genf","46.2043907,6.1431577","46.2715983,6.125981",426
6633,6617,2517,2502,Plan-les-Ouates,Genf,Cologny,Genf,"Plan-les-Ouates,Genf","Cologny,Genf","46.1668075,6.1145793","46.224552,6.1827372",427
5586,6625,1914,2508,Lausanne,Waadt,Hermance,Genf,"Lausanne,Waadt","Hermance,Genf","46.5196535,6.6322734","46.3006983,6.2449688",428
5503,6625,2278,2508,Vufflens-la-Ville,Waadt,Hermance,Genf,"Vufflens-la-Ville,Waadt","Hermance,Genf","46.5787989,6.539418","46.3006983,6.2449688",429
2762,6626,1045,2509,Allschwil,Basel Land,Jussy,Genf,"Allschwil,Basel Land","Jussy,Genf","47.5528925,7.5433615","46.2347656,6.2652187",430
6621,6626,2485,2509,Genève,Genf,Jussy,Genf,"Genève,Genf","Jussy,Genf","46.2043907,6.1431577","46.2347656,6.2652187",431
6621,6628,2485,2511,Genève,Genf,Lancy,Genf,"Genève,Genf","Lancy,Genf","46.2043907,6.1431577","46.1885168,6.1144546",432
6628,6628,2511,2511,Lancy,Genf,Lancy,Genf,"Lancy,Genf","Lancy,Genf","46.1885168,6.1144546","46.1885168,6.1144546",433
5635,6630,2043,2514,Ecublens (VD),Waadt,Meyrin,Genf,"Ecublens (VD),Waadt","Meyrin,Genf","46.5296363,6.5615252","46.2283204,6.070988",434
6621,6632,2485,2516,Genève,Genf,Perly-Certoux,Genf,"Genève,Genf","Perly-Certoux,Genf","46.2043907,6.1431577","46.1553483,6.0945809",435
6615,6643,2500,2527,Collex-Bossy,Genf,Vernier,Genf,"Collex-Bossy,Genf","Vernier,Genf","46.2715983,6.125981","46.2122638,6.1052686",436
6608,6742,2493,2567,Carouge (GE),Genf,Les Bois,Jura,"Carouge (GE),Genf","Les Bois,Jura","46.1829674,6.1378539","47.1774878,6.9052937",437
6741,6742,2565,2567,Le Bémont,Jura,Les Bois,Jura,"Le Bémont,Jura","Les Bois,Jura","47.2641535,7.0135675","47.1774878,6.9052937",438
