DISTRITO,prec_min,prec_max,prec_mean,prec_std,pbi_per_capita,tasa_pobreza
ORCOTUNA,,,,,7732.639881461635,37.58410750704418
NUEVE DE JULIO,,,,,4086.5914984854403,15.741202201796153
PATAMBUCO,596.1163330078125,957.2532348632812,707.4075317382812,147.54490151075132,10009.017646490116,16.625473690809542
PATAYPAMPA,743.4451904296875,743.4451904296875,743.4451904296875,0.0,9099.794738290544,8.497686505424575
POCOHUANCA,1131.2740478515625,1131.2740478515625,1131.2740478515625,0.0,5180.3606410179345,31.592518459303395
SANDIA,790.5444946289062,2505.824951171875,1679.6806640625,639.6260270361519,6458.399247989919,36.68404755268171
YANACA,1123.2501220703125,1123.2501220703125,1123.2501220703125,0.0,4822.359434333145,31.866592992278285
SAN JUAN DEL ORO,1253.546630859375,1856.119140625,1524.7781575520833,249.64410326309758,7811.962708180485,50.11738650021306
TATE,,,,,10865.426961503716,24.916059717564302
SANTIAGO,2.6999034881591797,34.84559631347656,7.66162573772928,6.877979916898128,5042.821860993368,35.03112483388769
SAÑAYCA,770.3168334960938,821.4237060546875,795.8702392578125,25.553436279315097,9512.139546553533,8.624486857910284
PACHACONAS,876.2785034179688,1003.5813598632812,939.929931640625,63.65142822265625,6409.227144882678,19.193504462883986
SORAYA,,,,,5621.381503212968,35.43306636348666
PACHACUTEC,,,,,7678.908920136327,37.73653166114716
SAN PEDRO,,,,,4894.273032741878,20.590495785037266
LIVITACA,961.926025390625,1148.852783203125,1056.2691243489583,55.25201185412263,6339.052083958454,23.926011222129
HAQUIRA,915.7106323242188,1032.60546875,950.08515625,42.56489031675906,4406.366322233454,2.2318937997878585
PAMPACHIRI,543.132568359375,966.8162841796875,803.8590494791666,149.95653299852617,13894.175398749168,19.644561987900858
EL ORO,,,,,8105.790655915186,38.35574745279679
TINTA,833.3233642578125,833.3233642578125,833.3233642578125,0.0,5900.823476022243,33.628075241598495
PUEBLO NUEVO,,,,,8641.939732202665,32.50998582071814
PALCA,576.6122436523438,1297.512451171875,937.0623779296875,360.45010375976693,7663.015850927511,25.7466053077144
ATAVILLOS ALTO,399.1748962402344,650.175048828125,513.8630777994791,103.60489374849362,7337.091201400332,25.10594737942265
IBERIA,996.407470703125,1643.12841796875,1302.6111421130952,209.04037809992576,9842.500100130275,15.095182907898295
MEGANTONI,2053.944091796875,4906.5146484375,3048.464285714286,639.7356093745749,10272.523130141915,35.482426303038025
PALCAMAYO,463.92742919921875,483.8790283203125,473.9032287597656,9.975799560546875,6408.496557168418,31.314594165840848
VITOC,2379.8193359375,3913.635009765625,3473.86181640625,633.3762363526488,6272.54527806596,32.38028271989199
MAZAMARI - PANGOA,1132.099365234375,3252.4404296875,2063.0712890625,494.43631621237967,7174.844908545068,17.109477359986293
LAMPIAN,124.48564147949219,124.48564147949219,124.48564147949219,0.0,1094.2365057932457,-7.300143798068667
HUACHO,0.9741125702857971,4.15906286239624,1.797353744506836,1.1947378305709093,3454.426813404343,41.45729067630543
IHUARI,62.11305236816406,275.94805908203125,166.4989013671875,87.37116360845715,12100.622802333575,17.817438159873937
CALETA DE CARQUIN,,,,,12934.903140503851,12.058363539353191
HUALMAY,1.4975452423095703,1.4975452423095703,1.4975452423095703,0.0,7252.891881330865,35.4021836787099
SANTA BARBARA DE CARHUACAYAN,730.2720336914062,1032.9500732421875,841.07490234375,116.83170386067863,9729.670889167299,19.119810401213055
SANTA MARIA,2.252251625061035,2.252251625061035,2.252251625061035,0.0,8933.750463630608,40.89904576069932
SANTA CRUZ DE ANDAMARCA,510.7645263671875,658.2006225585938,598.9156087239584,63.55726052929941,17236.642425365713,34.25508924365046
SAN RAMON,1630.1202392578125,3350.373779296875,2648.6949869791665,717.1828437834622,11358.72473430373,35.253539848007165
VEINTISIETE DE NOVIEMBRE,268.1982116699219,359.9056091308594,314.0519104003906,45.85369873046875,7616.2472255577,4.510664331991986
TAMBOPATA,1135.572509765625,2964.984619140625,1664.86036849711,309.40930178620994,5133.378678198723,43.179159780796006
IGUAIN,,,,,3180.6610392272823,28.91875796850784
HUAMANGUILLA,536.844482421875,536.844482421875,536.844482421875,0.0,8610.39090760167,19.460842911306955
TAMBO,272.54998779296875,387.302490234375,333.7755126953125,51.03522676388615,5730.947764147089,27.150827010133767
KIMBIRI,1249.6278076171875,2223.25390625,1906.8929966517858,307.3400652367363,3733.238871206978,-1.6435284934748005
PICHARI,1737.824462890625,2495.360107421875,2093.5226004464284,245.96078106325945,6060.28134727242,31.129792172210063
HUACCANA,939.977783203125,1091.4453125,1031.1328938802083,65.56960989571883,4755.355989156815,9.559427377268927
ORONCCOY,809.13720703125,1142.107177734375,984.374755859375,136.49681913203142,13061.424905217695,4.709945712346983
SIVIA,482.5149230957031,3393.1923828125,1832.8974609375,891.6727620660382,10644.919270848352,2.1646122067316327
SANTILLANA,533.0250854492188,1145.3419189453125,810.475341796875,253.2527743400447,7976.082076050148,41.69032562484888
LLOCHEGUA,2665.2919921875,4052.39111328125,3405.441162109375,495.3554065571135,12439.832416670077,15.561049094608169
ANCO,505.6127014160156,1632.9249267578125,1050.6748046875,461.7156755289414,8232.104922942855,48.00591564874749
SAMUGARI,733.428955078125,1905.998046875,1338.6375325520833,479.446851884232,5416.147396015209,16.962978054215533
CHILCAS,739.9595336914062,739.9595336914062,739.9595336914062,0.0,12569.372231808971,-0.6103693638942005
SAN MIGUEL,291.79803466796875,436.5294494628906,362.5708923339844,67.54943693605183,9616.730131053977,8.252133400770113
ANCHIHUAY,398.470458984375,1894.6656494140625,1037.8563639322917,629.8702158959715,4888.261537020631,43.537174300104084
CANAYRE,2720.63623046875,3984.668701171875,3415.3802083333335,523.6085637496656,7428.983965749176,22.661527330949987
QUISQUI (KICHKI),1021.7794189453125,1021.7794189453125,1021.7794189453125,0.0,5373.145239845729,16.775690552640988
HUANCABAMBA,992.3351440429688,2317.494873046875,1582.88330078125,413.4846314015153,3851.600807106992,27.400273387791817
POZUZO,1448.72412109375,2943.802978515625,2244.28046875,572.9332083110552,10778.532642594924,32.52674104251317
PUERTO BERMUDEZ,1821.0216064453125,4282.57275390625,2794.714725378788,558.5597726021809,13728.249921410392,41.76098223853691
PANAO,499.35260009765625,1548.4337158203125,912.1745442708333,276.5083873054926,3804.2972785425764,46.72748844839389
UMARI,1020.9824829101562,1020.9824829101562,1020.9824829101562,0.0,9688.907710071713,19.603470313163715
YAUYUCAN,,,,,6048.072292634519,5.109284708769426
ANDABAMBA,,,,,6538.623848705912,18.79802258315086
SAUCE,1022.5549926757812,1022.5549926757812,1022.5549926757812,0.0,6222.818227283393,28.90420759874329
NINABAMBA,1448.11181640625,1448.11181640625,1448.11181640625,0.0,5408.027690960552,10.543616106840837
ALBERTO LEVEAU,,,,,8145.564883834481,10.642736276574357
LEIMEBAMBA,569.5609130859375,745.67822265625,657.6195678710938,88.05865478515625,5507.149650766887,30.15681822324828
PULAN,535.531005859375,1134.92041015625,835.2257080078125,299.6947021484375,8811.370477339517,24.270214726443232
SAUCEPAMPA,905.0119018554688,905.0119018554688,905.0119018554688,0.0,7849.285671652589,25.491954931173797
HUALGAYOC,723.0345458984375,865.6985473632812,794.3665771484375,71.3320007324284,7283.155859400771,13.622569979498959
LUCMA,489.03839111328125,628.3717041015625,558.705078125,69.6666564941473,5277.309013875207,21.54398928691349
SAYAPULLO,560.0614624023438,645.9965209960938,610.84912109375,36.784696913396566,6269.686008295002,11.136502835975435
SARTIMBAMBA,736.6288452148438,828.5747680664062,782.601806640625,45.97296142578125,10266.173677477269,38.3529761668718
CONDEBAMBA,835.357666015625,862.2770385742188,848.8173828125,13.459686279331471,9502.751562873142,40.52874002085629
CONDORMARCA,641.2190551757812,764.4436645507812,682.3262125651041,58.06582061801447,5067.334265604347,-2.6928179335714084
CAMPANILLA,1652.244873046875,3260.28759765625,2695.4296875,443.2783832922752,8297.996916287677,11.05733709711385
SANTA CATALINA,986.8934936523438,1184.96044921875,1085.927001953125,99.03347778320783,10254.161370115367,2.552061173648813
SAN JERONIMO,819.09326171875,852.779052734375,835.9361572265625,16.8428955078125,2991.7841566358848,15.249640983896526
JAMALCA,1061.1279296875,1671.5587158203125,1378.41748046875,249.79163192611114,9630.080577139805,23.748430453144586
BELLAVISTA,579.3458862304688,707.9788818359375,620.2264811197916,44.937265501817855,6012.12872316246,3.25532170452205
SAN JOSE DEL ALTO,777.564453125,824.8253784179688,798.640625,18.275658976861678,9711.796005779477,11.172102803120302
LA COIPA,647.5681762695312,807.317138671875,727.442626953125,79.8744812011777,5710.22253037245,9.940639418777522
PARATIA,688.5797119140625,730.933837890625,711.4562174479166,18.851476742260257,2585.3536980064428,28.10900994098416
SAN JUAN DE TANTARANCHE,,,,,3117.3726863505117,26.040165055543756
CONCEPCION,542.823486328125,542.823486328125,542.823486328125,0.0,8144.254839984146,14.1739366999412
HUAROCHIRI,505.9904479980469,552.5823974609375,534.8450927734375,20.581521443383373,8779.167505164445,27.65231308209097
COSME,,,,,5287.050124686774,16.799798731191018
CONAYCA,,,,,9915.777376332122,20.9251733451092
SANTA CRUZ DE FLORES,3.368732213973999,3.368732213973999,3.368732213973999,0.0,3015.4398131931202,50.10178135447806
IZCUCHACA,541.2337646484375,541.2337646484375,541.2337646484375,0.0,7801.76060405805,45.10691577685522
NUEVO OCCORO,822.2999267578125,1032.3905029296875,942.0000813802084,88.23759469971901,4366.95140071263,5.506281446086035
HUAYACUNDO ARMA,,,,,6044.491676593522,37.44598626818762
SANTIAGO,,,,,8142.196013949242,37.170948317373885
KISHUARA,716.2354736328125,1035.185546875,882.1590169270834,130.5297846476459,5418.759904148143,7.776050668710724
SANTO DOMINGO DE CAPILLAS,385.8033142089844,385.8033142089844,385.8033142089844,0.0,6846.333367310524,37.28166465632291
WANCHAQ,,,,,11018.878427643322,48.06897877618829
HUAYTARA,57.57717514038086,300.1639709472656,140.4607137044271,112.95438770118191,6269.324391430554,8.16182790633379
OCONGATE,660.8543701171875,1038.105712890625,786.2293701171875,123.16740777669612,10507.076336195425,11.237457684786046
YANACANCHA,727.5681762695312,1122.6658935546875,875.85234375,150.2084163355696,4610.879436027146,40.26492200265254
TRES DE DICIEMBRE,,,,,9589.412533745848,29.07242966238472
HUANCAN,748.7453002929688,748.7453002929688,748.7453002929688,0.0,12324.7058619737,33.27214412859285
SAN ISIDRO,,,,,585.0664996181322,30.10883824600745
MAGDALENA DEL MAR,,,,,5609.31423358857,30.860438813922162
SAN JUAN DE ISCOS,769.80517578125,769.80517578125,769.80517578125,0.0,9731.21638154162,5.102918075333754
SAN BORJA,5.741158962249756,5.741158962249756,5.741158962249756,0.0,7390.863841871022,40.70976559932173
LINCE,,,,,9113.437620113926,42.5438498864166
SANTIAGO DE SURCO,,,,,6188.044439852538,21.559138838979585
SALCABAMBA,675.6507568359375,675.6507568359375,675.6507568359375,0.0,8259.7693624187,24.347845752792065
VITIS,941.9043579101562,941.9043579101562,941.9043579101562,0.0,7532.968293823762,2.0333874616641694
PUEBLO LIBRE,,,,,11503.346184979422,32.71382134026752
LA PUNTA,,,,,8763.262529903639,33.58086162571216
JEPELACIO,1586.48681640625,1694.9697265625,1653.5260416666667,47.843384871254756,9012.807986225607,24.067134745010335
HUAMBO,,,,,6764.369101632597,41.86530039805754
PACORA,,,,,6537.1813277825195,19.988841535300892
LA JALCA,882.9393310546875,882.9393310546875,882.9393310546875,0.0,6702.325436541138,33.469088888404
LIMABAMBA,1217.9776611328125,1692.8004150390625,1551.6715494791667,165.09955473162717,9183.356427134891,9.705034919618265
SAN JUAN BAUTISTA,2714.77490234375,3362.85791015625,3029.6724759615386,172.0564527807467,6737.046557539211,24.64671773688643
IQUITOS,2868.146728515625,3116.8349609375,3005.8723958333335,103.27520009636967,8869.32457068924,22.384686131457464
PAMPAS DE HOSPITAL,449.192138671875,1022.1475830078125,740.1868489583334,199.98862351998105,14226.202395936318,28.379618830614124
ZORRITOS,0.0,307.8265075683594,113.88395472935268,135.09178135400498,10613.374110295077,19.45709606749962
SAN JACINTO,357.0335388183594,741.2041015625,536.63271484375,144.3371881240845,7021.929403496477,23.027911064924982
LA PECA,967.5442504882812,967.5442504882812,967.5442504882812,0.0,11603.641766491834,37.3907075716226
MATAPALO,635.1673583984375,974.46533203125,830.9108276367188,135.4181558804987,6775.773880935346,18.44853644142674
LA CRUZ,,,,,1885.6263944664388,0.9013434889198102
SAN FRANCISCO DE DAGUAS,,,,,4975.741067247787,51.243758563081315
SANTO DOMINGO DE LA CAPILLA,879.287109375,879.287109375,879.287109375,0.0,2387.624236922433,45.7218111803573
MARISCAL BENAVIDES,1215.0850830078125,1215.0850830078125,1215.0850830078125,0.0,6945.459547876074,5.616059573415722
CHACHAPOYAS,663.186767578125,663.186767578125,663.186767578125,0.0,8055.255137568655,35.34561707867792
LA RAMADA,,,,,13029.311936825849,17.455378441729852
LONYA CHICO,852.3464965820312,1128.1097412109375,990.2281494140625,137.8816223144565,8980.782121292488,28.952308229965894
TABALOSOS,1390.509033203125,1903.8193359375,1646.5104166666667,209.56009264096798,7342.698413573407,29.413361935202406
SANTA ROSA DE OCOPA,,,,,10488.216743550467,21.483882995255172
SANTA ROSA,,,,,1366.5940729763443,13.243515016204054
ATAURA,,,,,8706.843674325697,14.641884215256109
CALLAHUANCA,,,,,10312.5955816609,11.257121267781363
YAUYOS,851.0947265625,851.0947265625,851.0947265625,0.0,3564.2412626604755,12.52266687654333
LLOCLLAPAMPA,819.7897338867188,819.7897338867188,819.7897338867188,0.0,11431.262129620787,23.99232564925967
SAN JUAN DE RONTOY,534.5846557617188,534.5846557617188,534.5846557617188,0.0,9015.489222483242,14.263600163338722
CAJAY,532.982177734375,532.982177734375,532.982177734375,0.0,6754.136258297596,35.2307809856893
ACZO,,,,,9898.345598318854,47.30869233003891
MONZON,975.1837768554688,3638.590087890625,2541.579296875,920.3292397281502,14812.078573413188,16.299201379449357
MAGDALENA,896.5411987304688,896.5411987304688,896.5411987304688,0.0,8545.598765175486,28.591067508030655
LONGUITA,949.9453735351562,949.9453735351562,949.9453735351562,0.0,8744.661758901007,32.49527665454401
SAN ANTONIO,3203.623779296875,3203.623779296875,3203.623779296875,0.0,6621.917301379268,32.080034063789114
CHIMBAN,952.5813598632812,952.5813598632812,952.5813598632812,0.0,5450.466891605624,26.13932901874131
MIRACOSTA,557.0360717773438,755.5362548828125,653.9564208984375,81.10431166924795,10491.007449632736,36.140236275395836
SAN LUIS DE LUCMA,877.9424438476562,877.9424438476562,877.9424438476562,0.0,5431.7485222733985,32.23373429020986
SOCOTA,868.5753173828125,868.5753173828125,868.5753173828125,0.0,8214.698711658177,6.4350636650905315
INGUILPATA,,,,,6567.02765970465,38.0373409658391
HUANCAS,,,,,9436.939477239175,38.30936255900113
PAPAPLAYA,1859.7777099609375,2759.774658203125,2310.523193359375,337.28367641176135,9000.986315860844,13.550708437321276
VISTA ALEGRE,777.5333251953125,1809.6871337890625,1329.6612955729167,342.8521395131338,11112.619832773697,25.56906753171403
PINTO RECODO,1652.4844970703125,2141.57421875,1939.899169921875,191.18123321603784,6469.950803435759,35.24993489216604
MOTUPE,76.01600646972656,413.90911865234375,272.57232666015625,122.75588069373651,7190.375194119886,21.860292706309576
SANTO TOMAS,949.9498901367188,949.9498901367188,949.9498901367188,0.0,5063.708852653078,41.09467071649018
CHILIQUIN,,,,,6667.120219771665,60.458087419290415
CHURUJA,718.4571533203125,718.4571533203125,718.4571533203125,0.0,9131.901479134556,13.210209510475265
RIOJA,1710.81689453125,2311.596923828125,2011.2069091796875,300.3900146484375,10270.965849936056,4.284330952693377
CAÑARIS,421.8608703613281,533.2525634765625,467.11517333984375,45.446900477886786,5233.504027467124,29.557278934073135
PIMPINGOS,885.6912231445312,885.6912231445312,885.6912231445312,0.0,10608.81776031698,35.823437576892154
CALZADA,1411.05615234375,1411.05615234375,1411.05615234375,0.0,12066.913576414852,21.537004392328466
ELIAS SOPLIN VARGAS,2027.3936767578125,2086.98486328125,2057.189208984375,29.795593261781264,9240.304709671102,46.79890994981551
CAYNARACHI,2734.300537109375,4042.75048828125,3341.948828125,436.1751112793206,13630.387437674199,4.9209130041512665
LONYA GRANDE,1502.513671875,1577.4462890625,1539.97998046875,37.46630859375,5678.632402689281,35.393779345474165
SAN CARLOS,,,,,4266.035890065748,15.9120876886166
ALTO TAPICHE,1593.708984375,2463.0009765625,1932.910472972973,204.51100840526803,2663.839253287164,50.79066859310945
ASUNCION,,,,,12488.132934467549,54.88773029752177
OLLEROS,730.7282104492188,730.7282104492188,730.7282104492188,0.0,9963.096969062173,13.500151183249782
POSIC,,,,,7833.245987268635,16.7566429613713
YAMON,1316.6536865234375,1316.6536865234375,1316.6536865234375,0.0,8839.90587895946,37.89381830469703
NIEVA,1454.1651611328125,2613.4501953125,1806.9373883928572,278.1865305917656,4623.532858104871,19.19304025315728
MANSERICHE,1965.7218017578125,2840.330322265625,2364.2560096153848,254.71245187618828,15337.255938850478,24.318831731016427
YAVARI,1583.213623046875,2967.748046875,2211.135641163793,296.27132099971345,8387.663545925683,25.380826308136154
PARINARI,2010.905517578125,3258.043701171875,2516.9890046296296,254.83470370264763,8328.184383814678,-3.7950973429648442
SAN FRANCISCO DEL YESO,668.5935668945312,869.7117309570312,769.1526489257812,100.55908203125,10177.299871696076,24.79243380858644
MOYOBAMBA,1245.92724609375,2620.509521484375,1645.779575892857,322.25725604606106,9443.02769521014,14.654083389037392
BARRANCA,1769.116943359375,3497.8046875,2448.957275390625,419.37270934739286,8671.652072837394,17.60315766400342
CUMBA,735.42578125,1118.56298828125,944.8448893229166,158.43915137732535,5628.5766336640645,46.65448005203221
CRISTO NOS VALGA,16.162137985229492,25.424591064453125,20.793365478515625,4.631226539611915,9414.405071407988,6.152396585811154
RINCONADA LLICUAR,,,,,13646.0734894251,37.19807780121966
HUARMACA,283.07940673828125,768.6336669921875,504.49327256944446,116.66363268783307,12036.260138464933,20.815556045022873
BERNAL,,,,,12779.55987991819,20.803597472562483
BELLAVISTA DE LA UNION,,,,,6466.3529707064445,36.85557844077567
EL TALLAN,,,,,5031.185539224258,30.100769418533357
VICE,23.68390655517578,28.6625919342041,26.173248291015625,2.4893426895143427,7622.639239701056,33.55919495829296
SAN MIGUEL DE EL FAIQUE,353.52362060546875,483.04388427734375,418.28375244140625,64.7601318359375,8167.174736866084,39.52276990799292
CURA MORI,44.32963180541992,44.32963180541992,44.32963180541992,0.0,11282.574555412846,20.03037425225016
SONDORILLO,,,,,2922.6061108555423,15.816448982383745
SALITRAL,418.42962646484375,700.5897827148438,555.632421875,104.91901600087358,12588.65095838184,8.722742101633028
SONDOR,280.8197937011719,509.7546691894531,377.5896911621094,95.03125615369427,7525.976304263032,12.618842050315672
LA UNION,11.725140571594238,21.475662231445312,15.040936787923178,4.550747327205545,6719.35679015774,69.23641637963088
LA ARENA,11.688962936401367,11.688962936401367,11.688962936401367,0.0,4963.686874219497,43.6701937110518
TARICA,629.4500122070312,629.4500122070312,629.4500122070312,0.0,3035.429984402692,4.733884506879679
PIMENTEL,43.47295379638672,43.47295379638672,43.47295379638672,0.0,10469.511751885744,5.1631306488464475
SAN PABLO,1265.7288818359375,1446.6162109375,1383.9049479166667,83.61536712621887,8219.953901565212,32.22799092577737
VARGAS GUERRA,1193.2198486328125,2098.16552734375,1421.6602711397059,215.50687306341777,4130.117300776838,33.2089719606695
JOSE LEONARDO ORTIZ,,,,,4114.763683809151,33.233257529760465
COMANDANTE NOEL,7.872669219970703,12.701921463012695,10.2872953414917,2.414626121520996,6992.645902129615,21.17566309669453
PARIAHUANCA,,,,,13007.064575868179,23.118186099956496
HUACHIS,683.4575805664062,683.4575805664062,683.4575805664062,0.0,7221.225945909186,29.918192862390363
RAHUAPAMPA,,,,,3490.571140645681,26.288395094399956
ANTA,,,,,7262.770807742167,-8.289505591213029
SAN MIGUEL DE ACO,658.4337158203125,658.4337158203125,658.4337158203125,0.0,7181.8292907569885,21.553005541372094
MASIN,602.3018188476562,602.3018188476562,602.3018188476562,0.0,-90.65992882471528,12.228903486095296
PONTO,575.0741577148438,575.0741577148438,575.0741577148438,0.0,7837.115400446563,27.62817128362768
TANTAMAYO,351.7174072265625,640.8898315429688,467.3896484375,124.93524286482518,7307.196409373966,69.77888503905115
ACOPAMPA,466.5707092285156,466.5707092285156,466.5707092285156,0.0,10088.619094440255,30.512224982114567
SINGA,424.7276916503906,424.7276916503906,424.7276916503906,0.0,13546.868284836037,20.29705470741403
BUENA VISTA ALTA,7.132223606109619,15.390076637268066,10.556487083435059,3.0367024938338827,11379.695088643271,38.827022529658784
HUACACHI,488.0778503417969,488.0778503417969,488.0778503417969,0.0,7193.333928335508,32.24031830813819
TINCO,,,,,4680.42227377499,31.30141735677762
MARCARA,647.0965576171875,647.0965576171875,647.0965576171875,0.0,15720.079409749582,34.10275889823507
ATAQUERO,,,,,8177.655302043465,55.848153472443116
PINRA,497.8178405761719,656.4663696289062,577.14208984375,79.32426452636865,8041.787875738839,8.036673470111264
HUACAYBAMBA,476.71112060546875,876.7063598632812,620.39228515625,146.02193534531523,7927.624738669991,32.104481152171815
SANTA CRUZ,338.38104248046875,498.2798156738281,410.3870442708333,66.23793728536006,8594.254282303566,11.104283050276923
PISCOBAMBA,,,,,7566.918764228172,33.33268969513372
SAPOSOA,1789.06689453125,2880.607666015625,2387.598046875,380.43839124462056,6279.013979359292,11.219702327708584
CHONTABAMBA,1525.7236328125,2184.748779296875,1916.0846354166667,282.472570930521,6359.423176278824,18.739497795923732
OXAPAMPA,1937.2945556640625,2517.7841796875,2209.88525390625,238.2953925537078,7901.740189352005,20.573651286431407
VILLA RICA,1844.455322265625,4423.3818359375,2740.947998046875,879.8148653167242,6369.725686598706,39.63725079017064
HUACHON,416.6127014160156,1384.2413330078125,711.06494140625,287.7574121614638,5861.462651968507,38.77681665913621
TICLACAYAN,533.937255859375,722.1859741210938,647.439111328125,69.34440568453006,8319.290683075691,6.3142393533042345
COLPAS,1069.2410888671875,1213.556884765625,1139.6565755208333,58.96818479948143,7235.068347737434,25.82401166499773
RAIMONDI,1509.7330322265625,3349.67822265625,2193.370052083333,382.17861566675833,12511.978965748065,14.35630217876241
CAYNA,992.3643798828125,992.3643798828125,992.3643798828125,0.0,47.09057482096432,6.122426339869982
HUACAR,939.7943115234375,939.7943115234375,939.7943115234375,0.0,11274.520555767385,21.744744243634443
CONCHAMARCA,1076.9405517578125,1076.9405517578125,1076.9405517578125,0.0,11738.255577492888,20.372758173162705
MARGOS,976.0695190429688,1023.2994995117188,999.6845092773438,23.614990234375,1779.8293027755517,61.40074729518284
SAN PEDRO DE CHAULAN,955.4937744140625,1117.88916015625,1036.69140625,81.19769287111669,6971.937217758954,31.49439738041044
PILLCO MARCA,,,,,6885.677402012626,4.335737488686441
ANDOAS,1707.69775390625,2720.92333984375,2149.5884868421053,197.9810606430199,3777.4649158465363,16.52838993743587
ALTO NANAY,2191.818603515625,3341.085693359375,2557.667447916667,242.86629792427075,5666.549937227373,40.32074943144097
MAZAN,2205.22314453125,2833.0576171875,2525.4986661585367,154.31316773523167,4668.272463602514,56.326641593048876
TROMPETEROS,1730.327392578125,2606.57373046875,2116.2306985294117,191.69899656879934,13256.811330270868,1.2102503164306242
TIGRE,1734.924560546875,2736.908203125,2246.237075617284,213.54958286954377,10807.035179442384,-3.1988657770856754
NAPO,1753.948486328125,2931.2705078125,2114.616256476684,207.1802149437173,11814.665284982477,53.06447763057673
PUTUMAYO,1854.314453125,2999.27099609375,2376.886938202247,219.20066224118676,10165.016192129706,30.844212660563556
TORRES CAUSANA,1649.220947265625,2385.114013671875,2012.930078125,164.4459621504255,4612.844686348312,11.975609021854503
TENIENTE MANUEL CLAVERO,1561.468505859375,2377.331298828125,1904.6613924050632,195.85789461584375,6426.439201160679,33.01943629183653
CHETO,949.5517578125,949.5517578125,949.5517578125,0.0,9468.123683683754,-14.536216085253166
LUYA VIEJO,,,,,4333.616573324163,25.050632598957414
CONILA,1363.3145751953125,1363.3145751953125,1363.3145751953125,0.0,10138.995290517163,29.917317592646278
SATIPO,1456.67041015625,3112.95263671875,2002.201171875,645.5506726498205,7279.023805525595,38.86405209306744
CHURCAMPA,867.1901245117188,867.1901245117188,867.1901245117188,0.0,6875.537577351208,9.791560715611935
LOCROJA,,,,,10132.879904610474,26.285307421050387
ANCO,973.9508056640625,973.9508056640625,973.9508056640625,0.0,9332.78993445812,11.11863060910619
SAN PEDRO DE CORIS,955.1366577148438,955.1366577148438,955.1366577148438,0.0,6917.1015025427605,28.830756335114756
CARAMPOMA,788.088134765625,903.6966552734375,845.8923950195312,57.80426025390625,11477.989410092745,11.569805164554637
SANTA ROSA DE QUIVES,28.850431442260742,430.0237731933594,171.28818359375,143.3757328851785,4756.810017200309,18.87848741259669
COCHAS,1774.53759765625,1774.53759765625,1774.53759765625,0.0,9847.806820832791,10.062769078146564
ANDAMARCA,810.9959106445312,1456.3720703125,1009.769140625,233.00110916428395,9779.30377390515,34.76704362735485
MARISCAL CASTILLA,1743.2030029296875,1743.2030029296875,1743.2030029296875,0.0,7071.360682058029,37.87676674984998
POMACANCHA,515.8897705078125,677.1559448242188,596.5228271484375,80.6330871582089,8978.399066726353,21.480691450638794
LACHAQUI,586.9454956054688,586.9454956054688,586.9454956054688,0.0,4246.659270844091,25.573569924400424
SANTA ROSA DE SACCO,790.7684936523438,790.7684936523438,790.7684936523438,0.0,10772.081057620704,3.271128780496838
CARABAYLLO,14.993961334228516,14.993961334228516,14.993961334228516,0.0,7445.293590671033,20.504850279898193
COCHAMARCA,36.103519439697266,140.16275024414062,88.13313293457031,52.029615402221715,6431.830938442881,24.246930744373827
PACHANGARA,460.1087951660156,502.8704528808594,481.4896240234375,21.380828857421875,11147.027677510669,64.31189636544963
NAVAN,72.83946990966797,76.10523223876953,74.47235107421875,1.6328811645507812,5886.968928371722,8.320494613387545
HUAYLLAY,551.4678955078125,956.6468505859375,790.6136997767857,129.53647344608567,3774.616110909321,46.96265858128656
TINYAHUARCO,,,,,3330.1124794282887,39.952881601987116
SEPAHUA,1754.7899169921875,2591.598876953125,2110.802797379032,207.09636535653672,9818.029854036919,29.209546067352044
SAN LUIS DE SHUARO,1737.8857421875,2136.852783203125,1937.3692626953125,199.4835205078125,4158.7119425111505,51.379307262927
LABERINTO,1684.5748291015625,2387.188720703125,2022.1147203947369,180.29094030789673,13264.382545953093,30.581582089102945
ULCUMAYO,342.20733642578125,1829.17431640625,906.8787977430555,598.1620085564609,1754.211776348834,30.83738793501893
CAUJUL,153.7576446533203,250.86277770996094,202.31021118164062,48.55256652832031,13089.369104870115,24.20319020473682
CHAUPIMARCA,,,,,8633.052401607856,43.35353323627941
ANDAJES,285.14215087890625,401.3680419921875,343.2550964355469,58.112945556640625,7709.860664388822,41.447038507163256
PICHANAQUI,1463.93798828125,3020.32958984375,1921.4798177083333,469.4801041433207,6365.242739573151,15.614840687556814
NINACACA,353.51806640625,755.9664306640625,558.26083984375,151.05489347840208,9197.408343056213,5.211292081018488
PERENE,1666.665771484375,2654.814453125,2010.22607421875,317.2257181934283,7887.095892725455,21.955290439065145
VEGUETA,1.0320158004760742,1.0535210371017456,1.0427684783935547,0.010752618313000896,11309.905646049565,12.999421534035303
SANTA LEONOR,586.2313232421875,648.13525390625,622.2481689453125,22.654220619508266,8342.682945986118,24.047131380769674
CHECRAS,100.0296859741211,583.6650390625,341.84735107421875,241.81767654418974,8450.905284385633,43.56157202026209
CARHUAMAYO,507.2293395996094,507.2293395996094,507.2293395996094,0.0,6909.163363358432,18.14047517369815
VICCO,960.8125610351562,1021.5743408203125,986.589599609375,25.646122170093804,7829.163128836798,24.357649280326378
CHANCHAMAYO,681.9010009765625,2596.0126953125,1864.894140625,652.486888359914,8923.405306676177,25.870341022125928
